Price,Adj Close,Close,High,Low,Open,Volume
2025-04-28,2999.89990234375,2999.89990234375,3013.89990234375,2942.0,2942.0,269206
2025-04-29,3037.89990234375,3037.89990234375,3067.300048828125,3006.0,3010.0,379027
2025-04-30,3063.60009765625,3063.60009765625,3085.0,3000.0,3035.0,358054
2025-05-02,3037.0,3037.0,3128.5,3033.39990234375,3063.60009765625,273948
2025-05-05,3210.10009765625,3210.10009765625,3230.0,3050.60009765625,3058.699951171875,703149
2025-05-06,3193.89990234375,3193.89990234375,3282.39990234375,3154.10009765625,3239.699951171875,774151
2025-05-07,3295.300048828125,3295.300048828125,3371.39990234375,3199.89990234375,3200.0,1765212
2025-05-08,3262.10009765625,3262.10009765625,3406.0,3238.199951171875,3300.0,814287
2025-05-09,3232.5,3232.5,3249.0,3150.5,3150.5,328404
2025-05-12,3386.0,3386.0,3400.10009765625,3332.89990234375,3380.0,269435
2025-05-13,3425.300048828125,3425.300048828125,3447.0,3372.89990234375,3398.0,376110
2025-05-14,3398.39990234375,3398.39990234375,3453.0,3361.0,3450.0,294684
2025-05-15,3499.0,3499.0,3512.39990234375,3396.0,3422.0,374416
2025-05-16,3463.199951171875,3463.199951171875,3522.699951171875,3449.0,3519.60009765625,313300
2025-05-19,3461.699951171875,3461.699951171875,3500.0,3437.89990234375,3500.0,400712
2025-05-20,3461.199951171875,3461.199951171875,3490.89990234375,3417.0,3469.10009765625,411846
2025-05-21,3431.39990234375,3431.39990234375,3489.0,3411.39990234375,3465.0,190955
2025-05-22,3458.199951171875,3458.199951171875,3498.5,3425.10009765625,3450.0,208151
2025-05-23,3440.5,3440.5,3476.89990234375,3420.0,3468.800048828125,102741
2025-05-26,3496.39990234375,3496.39990234375,3504.5,3416.60009765625,3453.0,231906
2025-05-27,3533.60009765625,3533.60009765625,3567.800048828125,3484.0,3484.10009765625,362315
2025-05-28,3638.10009765625,3638.10009765625,3653.5,3550.89990234375,3558.0,450883
2025-05-29,3665.300048828125,3665.300048828125,3678.300048828125,3603.39990234375,3670.0,329014
2025-05-30,3610.199951171875,3610.199951171875,3673.5,3561.800048828125,3670.0,221218
2025-06-02,3596.0,3596.0,3625.0,3577.0,3610.199951171875,108306
2025-06-03,3535.5,3535.5,3639.199951171875,3527.10009765625,3605.0,152085
2025-06-04,3628.60009765625,3628.60009765625,3641.0,3500.0,3530.0,290300
2025-06-05,3641.39990234375,3641.39990234375,3686.0,3610.5,3656.10009765625,236648
2025-06-06,3747.800048828125,3747.800048828125,3768.0,3649.199951171875,3667.0,429812
2025-06-09,3812.800048828125,3812.800048828125,3837.89990234375,3755.39990234375,3790.0,246729
2025-06-10,3794.199951171875,3794.199951171875,3846.89990234375,3787.10009765625,3821.10009765625,128036
2025-06-11,3793.5,3793.5,3861.0,3766.10009765625,3794.89990234375,155511
2025-06-12,3676.800048828125,3676.800048828125,3802.300048828125,3666.699951171875,3793.5,228442
2025-06-13,3670.699951171875,3670.699951171875,3682.699951171875,3591.699951171875,3600.0,194489
2025-06-16,3685.199951171875,3685.199951171875,3705.0,3608.0,3660.10009765625,155748
2025-06-17,3612.699951171875,3612.699951171875,3699.89990234375,3602.39990234375,3685.199951171875,401604
2025-06-18,3590.699951171875,3590.699951171875,3674.800048828125,3575.60009765625,3600.5,1053137
2025-06-19,3600.800048828125,3600.800048828125,3642.699951171875,3567.300048828125,3590.60009765625,690638
2025-06-20,3574.5,3574.5,3609.60009765625,3540.0,3592.0,232065
2025-06-23,3758.89990234375,3758.89990234375,3807.199951171875,3525.300048828125,3540.60009765625,1365996
2025-06-24,3839.60009765625,3839.60009765625,3854.300048828125,3692.39990234375,3760.0,592144
2025-06-25,3806.0,3806.0,3940.60009765625,3785.0,3839.0,517702
2025-06-26,3774.5,3774.5,3853.300048828125,3741.39990234375,3838.0,288150
2025-06-27,3780.0,3780.0,3834.89990234375,3765.300048828125,3776.39990234375,347440
2025-06-30,3792.60009765625,3792.60009765625,3833.0,3758.39990234375,3780.0,129827
2025-07-01,3810.800048828125,3810.800048828125,3862.10009765625,3795.0,3805.0,171315
2025-07-02,3764.0,3764.0,3810.800048828125,3720.0,3810.5,335785
2025-07-03,3840.699951171875,3840.699951171875,3874.0,3760.300048828125,3765.0,612719
2025-07-04,3781.800048828125,3781.800048828125,3875.89990234375,3736.89990234375,3855.0,358266
2025-07-07,3806.60009765625,3806.60009765625,3864.0,3771.10009765625,3781.0,178862
2025-07-08,3771.10009765625,3771.10009765625,3837.39990234375,3756.0,3830.0,134964
2025-07-09,3694.0,3694.0,3759.0,3678.0,3759.0,595581
2025-07-10,3696.60009765625,3696.60009765625,3725.199951171875,3673.60009765625,3700.0,352135
2025-07-11,3612.300048828125,3612.300048828125,3704.0,3601.10009765625,3704.0,133241
2025-07-14,3732.60009765625,3732.60009765625,3755.0,3612.0,3650.0,541391
2025-07-15,3892.39990234375,3892.39990234375,3900.0,3748.800048828125,3758.0,428669
2025-07-16,3891.10009765625,3891.10009765625,3915.0,3857.5,3892.39990234375,330694
2025-07-17,3933.300048828125,3933.300048828125,3984.699951171875,3869.699951171875,3871.199951171875,479900
2025-07-18,3928.800048828125,3928.800048828125,4008.89990234375,3915.0,3950.89990234375,492660
2025-07-21,3972.39990234375,3972.39990234375,4000.0,3866.10009765625,3928.800048828125,368099
2025-07-22,3990.300048828125,3990.300048828125,4034.300048828125,3939.60009765625,3999.89990234375,341163
2025-07-23,3970.300048828125,3970.300048828125,4034.39990234375,3881.300048828125,4024.89990234375,776885
2025-07-24,3905.800048828125,3905.800048828125,3974.300048828125,3891.0,3970.39990234375,461587
2025-07-25,3881.800048828125,3881.800048828125,3925.0,3831.300048828125,3905.800048828125,331338
2025-07-28,3908.699951171875,3908.699951171875,3948.0,3861.0,3889.89990234375,277144
2025-07-29,3922.0,3922.0,3943.800048828125,3860.0,3932.10009765625,130692
2025-07-30,3901.39990234375,3901.39990234375,3938.0,3847.199951171875,3935.0,156034
2025-07-31,3844.199951171875,3844.199951171875,3880.199951171875,3783.0,3860.0,351630
2025-08-01,3816.300048828125,3816.300048828125,3889.89990234375,3802.0,3858.0,161240
2025-08-04,3883.300048828125,3883.300048828125,3900.0,3765.300048828125,3820.0,285393
2025-08-05,3816.699951171875,3816.699951171875,3905.0,3810.0,3900.0,299828
2025-08-06,3810.0,3810.0,3819.10009765625,3726.5,3812.0,159190
2025-08-07,3842.39990234375,3842.39990234375,3859.89990234375,3764.89990234375,3779.0,188489
2025-08-08,3840.89990234375,3840.89990234375,3871.5,3820.10009765625,3842.39990234375,213342
2025-08-11,3810.39990234375,3810.39990234375,3871.0,3781.0,3839.0,194520
2025-08-12,3764.699951171875,3764.699951171875,3824.5,3712.199951171875,3809.0,175427
2025-08-13,3803.800048828125,3803.800048828125,3841.39990234375,3770.0,3770.0,132653
2025-08-14,3814.10009765625,3814.10009765625,3825.0,3760.0,3803.800048828125,69004
2025-08-18,3901.39990234375,3901.39990234375,3933.5,3808.89990234375,3825.10009765625,204248
2025-08-19,3946.60009765625,3946.60009765625,3972.39990234375,3878.0,3911.699951171875,503218
2025-08-20,3986.39990234375,3986.39990234375,4079.0,3904.199951171875,3950.0,382428
2025-08-21,3953.300048828125,3953.300048828125,3999.0,3906.300048828125,3995.0,162082
2025-08-22,3954.800048828125,3954.800048828125,4015.0,3938.0,3959.0,195264
2025-08-25,3942.699951171875,3942.699951171875,4006.39990234375,3930.0,3954.89990234375,252653
2025-08-26,3874.800048828125,3874.800048828125,3958.89990234375,3855.89990234375,3941.0,165170
2025-08-28,3863.5,3863.5,3935.60009765625,3814.199951171875,3874.800048828125,240799
2025-08-29,3810.60009765625,3810.60009765625,3855.89990234375,3783.0,3825.0,202714
2025-09-01,3920.300048828125,3920.300048828125,3934.0,3805.60009765625,3814.800048828125,206918
2025-09-02,3963.300048828125,3963.300048828125,3975.0,3896.0,3935.0,121719
2025-09-03,4021.39990234375,4021.39990234375,4026.699951171875,3955.89990234375,3980.0,243019
2025-09-04,4125.7998046875,4125.7998046875,4143.0,4010.199951171875,4010.199951171875,532878
2025-09-05,4037.699951171875,4037.699951171875,4142.5,4015.699951171875,4140.0,131771
2025-09-08,4055.699951171875,4055.699951171875,4095.0,4036.699951171875,4059.0,92057
2025-09-09,4027.199951171875,4027.199951171875,4094.89990234375,4004.10009765625,4056.0,98221
2025-09-10,4081.89990234375,4081.89990234375,4097.0,4045.0,4048.0,259998
2025-09-11,4084.0,4084.0,4146.89990234375,4070.199951171875,4091.0,268126
2025-09-12,4125.89990234375,4125.89990234375,4138.89990234375,4075.800048828125,4091.0,110221
2025-09-15,4095.89990234375,4095.89990234375,4144.89990234375,4080.800048828125,4131.0,102415
2025-09-16,4179.7001953125,4179.7001953125,4202.7001953125,4021.10009765625,4095.89990234375,382656
2025-09-17,4142.2001953125,4142.2001953125,4205.0,4130.0,4205.0,117939
2025-09-18,4149.39990234375,4149.39990234375,4175.89990234375,4120.10009765625,4142.2001953125,225112
2025-09-19,4200.0,4200.0,4235.0,4135.39990234375,4175.0,361152
2025-09-22,4131.39990234375,4131.39990234375,4224.60009765625,4115.0,4224.60009765625,182799
2025-09-23,4190.2998046875,4190.2998046875,4210.10009765625,4055.0,4131.39990234375,522204
2025-09-24,4079.300048828125,4079.300048828125,4170.0,4063.10009765625,4165.7998046875,229105
2025-09-25,4157.89990234375,4157.89990234375,4184.0,4090.0,4110.0,403469
2025-09-26,4049.300048828125,4049.300048828125,4190.0,4024.800048828125,4110.10009765625,277563
2025-09-29,4054.199951171875,4054.199951171875,4111.0,3994.300048828125,4069.199951171875,300514
2025-09-30,4062.300048828125,4062.300048828125,4082.0,3973.699951171875,4065.0,264786
2025-10-01,4034.0,4034.0,4057.0,3995.300048828125,4048.60009765625,306108
2025-10-03,4037.199951171875,4037.199951171875,4070.0,3977.0,4050.39990234375,321537
2025-10-06,4131.7001953125,4131.7001953125,4155.0,4050.0,4050.0,283710
2025-10-07,4201.5,4201.5,4213.7001953125,4124.0,4132.5,143928
2025-10-08,4254.89990234375,4254.89990234375,4297.0,4170.2001953125,4175.0,225852
2025-10-09,4250.7998046875,4250.7998046875,4300.0,4210.0,4268.0,163108
2025-10-10,4278.2001953125,4278.2001953125,4304.39990234375,4232.0,4242.39990234375,125166
2025-10-13,4311.60009765625,4311.60009765625,4325.0,4227.2998046875,4250.0,144821
2025-10-14,4361.7998046875,4361.7998046875,4376.89990234375,4240.5,4338.0,282255
2025-10-15,4420.60009765625,4420.60009765625,4452.0,4342.2998046875,4390.0,339777
2025-10-16,4172.60009765625,4172.60009765625,4435.0,4031.89990234375,4435.0,2234751
2025-10-17,4131.10009765625,4131.10009765625,4189.7001953125,4095.699951171875,4172.60009765625,756601
2025-10-20,4145.5,4145.5,4224.0,4083.10009765625,4140.0,460659
2025-10-21,4143.7998046875,4143.7998046875,4209.89990234375,4130.0,4180.0,53168
2025-10-23,4081.199951171875,4081.199951171875,4182.5,4066.89990234375,4151.39990234375,267544
