Price,Adj Close,Close,High,Low,Open,Volume
2025-05-05,1073.3602294921875,1080.0,1085.5,1064.0,1069.5999755859375,235735
2025-05-06,1038.0784912109375,1044.5,1089.9000244140625,1025.300048828125,1080.5,275357
2025-05-07,1071.77001953125,1078.4000244140625,1084.699951171875,1010.5,1010.5,152615
2025-05-08,1063.9185791015625,1070.5,1139.9000244140625,1063.0,1094.800048828125,205711
2025-05-09,1075.9442138671875,1082.5999755859375,1086.0,1023.0,1030.0,101587
2025-05-12,1117.5865478515625,1124.5,1135.199951171875,1104.0,1122.0,150988
2025-05-13,1110.5302734375,1117.4000244140625,1136.199951171875,1110.5999755859375,1135.0,100118
2025-05-14,1186.361083984375,1193.699951171875,1198.0,1115.800048828125,1117.5,587837
2025-05-15,1213.3939208984375,1220.9000244140625,1225.9000244140625,1172.199951171875,1198.0,436302
2025-05-16,1272.22998046875,1280.0999755859375,1287.5999755859375,1202.5,1225.0,270301
2025-05-19,1267.06201171875,1274.9000244140625,1305.0,1259.699951171875,1288.5999755859375,170060
2025-05-20,1223.233154296875,1230.800048828125,1285.0999755859375,1226.0,1281.300048828125,141438
2025-05-21,1230.786376953125,1238.4000244140625,1255.0,1222.800048828125,1225.0999755859375,131709
2025-05-22,1220.947265625,1228.5,1255.9000244140625,1212.300048828125,1229.800048828125,111196
2025-05-23,1210.412353515625,1217.9000244140625,1236.4000244140625,1210.9000244140625,1230.5,157723
2025-05-26,1267.161376953125,1275.0,1298.0,1225.0,1225.800048828125,485242
2025-05-27,1243.0106201171875,1250.699951171875,1315.0,1229.300048828125,1297.5,467148
2025-05-28,1429.1591796875,1438.0,1464.0,1337.0,1401.0,6224851
2025-05-29,1434.923583984375,1443.800048828125,1458.0,1420.0,1435.0,786563
2025-05-30,1401.132568359375,1409.800048828125,1495.5,1404.5999755859375,1456.0,722278
2025-06-02,1433.1346435546875,1442.0,1468.800048828125,1419.800048828125,1421.0,606685
2025-06-03,1453.2103271484375,1462.199951171875,1501.5,1435.0999755859375,1449.199951171875,378484
2025-06-04,1533.414306640625,1542.9000244140625,1566.9000244140625,1452.0,1490.0999755859375,1300328
2025-06-05,1497.138671875,1506.4000244140625,1550.0999755859375,1495.0,1540.0,380743
2025-06-06,1474.9757080078125,1484.0999755859375,1524.199951171875,1480.5999755859375,1513.0,213625
2025-06-09,1538.7811279296875,1548.300048828125,1557.0,1492.5999755859375,1495.199951171875,299823
2025-06-10,1522.581298828125,1532.0,1565.0,1528.9000244140625,1557.0,233035
2025-06-11,1509.5618896484375,1518.9000244140625,1548.0,1502.5999755859375,1541.9000244140625,252495
2025-06-12,1455.6949462890625,1464.699951171875,1533.800048828125,1451.0999755859375,1527.4000244140625,316087
2025-06-13,1445.259521484375,1454.199951171875,1467.300048828125,1408.0,1408.0,212037
2025-06-16,1477.5596923828125,1486.699951171875,1494.0,1433.0,1459.0,281154
2025-06-17,1499.92138671875,1509.199951171875,1542.0,1481.800048828125,1486.699951171875,310854
2025-06-18,1493.2626953125,1502.5,1532.9000244140625,1487.5999755859375,1509.199951171875,122168
2025-06-19,1457.6827392578125,1466.699951171875,1535.0,1457.0,1510.0,277728
2025-06-20,1471.5966796875,1480.699951171875,1489.0,1460.0999755859375,1462.0,119271
2025-06-23,1510.655029296875,1520.0,1524.699951171875,1457.4000244140625,1480.0,234375
2025-06-24,1520.29541015625,1529.699951171875,1564.5,1522.5999755859375,1536.0999755859375,276526
2025-06-25,1494.852783203125,1504.0999755859375,1559.0,1493.4000244140625,1536.5999755859375,361492
2025-06-26,1520.3948974609375,1529.800048828125,1540.0,1475.0,1514.800048828125,277201
2025-06-27,1581.8148193359375,1591.5999755859375,1623.300048828125,1534.0999755859375,1540.0,878103
2025-06-30,1590.2625732421875,1600.0999755859375,1634.0,1586.0,1619.0,381419
2025-07-01,1626.041259765625,1636.0999755859375,1645.0,1564.0,1600.0,358093
2025-07-02,1573.2677001953125,1583.0,1639.800048828125,1578.699951171875,1635.0,286011
2025-07-03,1549.1170654296875,1558.699951171875,1597.9000244140625,1553.0999755859375,1588.9000244140625,263338
2025-07-04,1565.8138427734375,1575.5,1594.0,1545.0999755859375,1550.0,217928
2025-07-07,1568.79541015625,1578.5,1588.9000244140625,1553.800048828125,1576.5999755859375,183197
2025-07-08,1603.083251953125,1613.0,1625.199951171875,1572.300048828125,1579.0,303439
2025-07-09,1611.133544921875,1621.0999755859375,1640.0,1595.5999755859375,1610.5,271477
2025-07-10,1603.3814697265625,1613.300048828125,1654.0,1603.0,1627.4000244140625,254268
2025-07-11,1588.374267578125,1598.199951171875,1619.4000244140625,1582.0,1605.0,186634
2025-07-14,1534.507568359375,1544.0,1589.0999755859375,1511.199951171875,1589.0999755859375,500637
2025-07-15,1562.5340576171875,1572.199951171875,1579.800048828125,1533.9000244140625,1544.0,189827
2025-07-16,1548.123291015625,1557.699951171875,1576.300048828125,1547.300048828125,1550.0,102062
2025-07-17,1528.2462158203125,1537.699951171875,1567.699951171875,1530.800048828125,1552.0,179632
2025-07-18,1518.0096435546875,1527.4000244140625,1564.9000244140625,1518.0,1539.300048828125,113008
2025-07-21,1535.103759765625,1544.5999755859375,1550.0,1516.0999755859375,1527.4000244140625,114064
2025-07-22,1507.6734619140625,1517.0,1554.199951171875,1511.5,1543.0,107647
2025-07-23,1472.093505859375,1481.199951171875,1523.199951171875,1472.5999755859375,1516.9000244140625,140957
2025-07-24,1460.56494140625,1469.5999755859375,1491.0,1462.300048828125,1480.9000244140625,131639
2025-07-25,1432.6376953125,1441.5,1474.4000244140625,1436.0,1474.4000244140625,136330
2025-07-28,1402.7227783203125,1411.4000244140625,1450.4000244140625,1394.0,1441.699951171875,267014
2025-07-29,1453.508544921875,1462.5,1470.9000244140625,1401.0,1406.0,155705
2025-07-30,1437.8056640625,1446.699951171875,1472.5,1435.0,1471.0,64994
2025-07-31,1447.3468017578125,1456.300048828125,1478.199951171875,1425.0,1425.0,114708
2025-08-01,1410.2760009765625,1419.0,1456.300048828125,1412.5999755859375,1456.300048828125,73317
2025-08-04,1425.9788818359375,1434.800048828125,1455.199951171875,1408.0,1419.0,111588
2025-08-05,1417.3323974609375,1426.0999755859375,1455.0999755859375,1417.0,1434.800048828125,63861
2025-08-06,1372.4102783203125,1380.9000244140625,1446.0999755859375,1375.0,1431.5,200874
2025-08-07,1387.318115234375,1395.9000244140625,1407.4000244140625,1365.0,1372.0,131216
2025-08-08,1371.81396484375,1380.300048828125,1417.800048828125,1371.0999755859375,1395.9000244140625,88311
2025-08-11,1389.6038818359375,1398.199951171875,1403.0999755859375,1373.0999755859375,1385.0,66258
2025-08-12,1358.39697265625,1366.800048828125,1418.699951171875,1357.0,1410.0,151289
2025-08-13,1431.047607421875,1439.9000244140625,1477.0,1390.0,1390.0,928117
2025-08-14,1484.715576171875,1493.9000244140625,1513.0,1429.5,1449.9000244140625,627473
2025-08-18,1431.54443359375,1440.4000244140625,1521.4000244140625,1430.0,1500.0,290056
2025-08-19,1440.6878662109375,1449.5999755859375,1464.0,1421.0,1435.0,256109
2025-08-20,1469.8077392578125,1478.9000244140625,1490.0,1449.5999755859375,1451.0,234937
2025-08-21,1501.611083984375,1510.9000244140625,1533.0,1459.5,1479.0,245053
2025-08-22,1535.5013427734375,1545.0,1574.9000244140625,1503.800048828125,1519.0,564599
2025-08-25,1549.8128662109375,1559.4000244140625,1572.0,1539.0,1548.4000244140625,192131
2025-08-26,1512.54345703125,1521.9000244140625,1553.800048828125,1512.0,1553.800048828125,138291
2025-08-28,1523.37646484375,1532.800048828125,1550.300048828125,1490.5,1515.0,134109
2025-08-29,1503.39990234375,1512.699951171875,1540.0,1504.4000244140625,1527.0,79402
2025-09-01,1506.48095703125,1515.800048828125,1529.699951171875,1494.5,1515.5,103569
2025-09-02,1520.3948974609375,1529.800048828125,1558.9000244140625,1503.0,1515.9000244140625,132875
2025-09-03,1539.675537109375,1549.199951171875,1575.0,1537.300048828125,1537.300048828125,297891
2025-09-04,1503.4993896484375,1512.800048828125,1566.699951171875,1505.0,1566.0,126581
2025-09-05,1496.7410888671875,1506.0,1531.5,1493.5999755859375,1512.800048828125,92814
2025-09-08,1520.3948974609375,1529.800048828125,1554.0,1508.0,1508.0,129998
2025-09-09,1488.69091796875,1497.9000244140625,1537.800048828125,1491.5,1537.800048828125,152797
2025-09-10,1470.7022705078125,1479.800048828125,1506.0,1465.0,1502.199951171875,201651
2025-09-11,1454.9000244140625,1463.9000244140625,1481.9000244140625,1456.5,1479.5999755859375,103312
2025-09-12,1442.0,1442.0,1462.9000244140625,1428.0,1460.300048828125,198123
2025-09-15,1462.9000244140625,1462.9000244140625,1488.0999755859375,1430.4000244140625,1442.0,364097
2025-09-16,1445.0999755859375,1445.0999755859375,1479.0,1435.0,1473.0,181575
2025-09-17,1440.0,1440.0,1453.9000244140625,1431.0,1435.0,210691
2025-09-18,1430.699951171875,1430.699951171875,1452.5,1426.0,1446.699951171875,153854
2025-09-19,1416.800048828125,1416.800048828125,1439.4000244140625,1408.4000244140625,1434.9000244140625,193975
2025-09-22,1428.5,1428.5,1460.0,1416.800048828125,1425.0,331286
2025-09-23,1403.699951171875,1403.699951171875,1440.5,1397.0999755859375,1437.5,273357
2025-09-24,1376.9000244140625,1376.9000244140625,1411.699951171875,1372.9000244140625,1409.9000244140625,146218
2025-09-25,1367.9000244140625,1367.9000244140625,1396.199951171875,1360.0,1375.0,201950
2025-09-26,1278.199951171875,1278.199951171875,1370.0,1272.300048828125,1370.0,565268
2025-09-29,1332.4000244140625,1332.4000244140625,1368.0,1281.4000244140625,1292.300048828125,701150
2025-09-30,1333.4000244140625,1333.4000244140625,1343.800048828125,1324.5,1337.199951171875,689436
2025-10-01,1338.5,1338.5,1367.699951171875,1319.0,1331.0,177535
2025-10-03,1372.199951171875,1372.199951171875,1383.699951171875,1329.699951171875,1340.0,367411
2025-10-06,1357.800048828125,1357.800048828125,1385.9000244140625,1342.0,1376.9000244140625,156993
2025-10-07,1336.0999755859375,1336.0999755859375,1365.4000244140625,1330.0999755859375,1362.300048828125,421841
2025-10-08,1344.5999755859375,1344.5999755859375,1354.9000244140625,1327.0,1342.300048828125,185323
2025-10-09,1317.4000244140625,1317.4000244140625,1363.5999755859375,1311.5999755859375,1352.0,123163
2025-10-10,1367.9000244140625,1367.9000244140625,1383.0,1302.9000244140625,1317.4000244140625,295258
2025-10-13,1343.4000244140625,1343.4000244140625,1389.5999755859375,1338.199951171875,1369.800048828125,171158
2025-10-14,1354.199951171875,1354.199951171875,1359.800048828125,1346.300048828125,1350.0,126416
2025-10-15,1357.5,1357.5,1364.0,1335.199951171875,1354.0,116346
2025-10-16,1342.9000244140625,1342.9000244140625,1366.300048828125,1331.4000244140625,1357.5,90197
2025-10-17,1324.0,1324.0,1351.9000244140625,1314.0,1340.0,90457
2025-10-20,1331.0999755859375,1331.0999755859375,1336.0,1300.5999755859375,1332.0999755859375,151817
2025-10-21,1357.199951171875,1357.199951171875,1364.0,1339.0,1339.0,35442
2025-10-23,1328.0,1328.0,1372.0,1322.800048828125,1365.800048828125,158128
