Price,Adj Close,Close,High,Low,Open,Volume
2025-04-21,630.6964111328125,635.3499755859375,642.2999877929688,624.75,627.4500122070312,1197378
2025-04-22,629.1577758789062,633.7999877929688,642.4000244140625,630.4000244140625,638.0,807401
2025-04-23,623.79736328125,628.4000244140625,643.3499755859375,620.8499755859375,640.0,915573
2025-04-24,622.5565185546875,627.1500244140625,634.9000244140625,625.0,629.2999877929688,528196
2025-04-25,626.3782958984375,631.0,664.0999755859375,611.7999877929688,628.9500122070312,5248704
2025-04-28,616.4019165039062,620.9500122070312,631.0,614.0,629.8499755859375,1228339
2025-04-29,615.0121459960938,619.5499877929688,630.0,617.4500122070312,624.0,685598
2025-04-30,607.8152465820312,612.2999877929688,624.9000244140625,603.0,620.0,885486
2025-05-02,611.6370849609375,616.1500244140625,621.7999877929688,604.4000244140625,608.5,630340
2025-05-05,620.9682006835938,625.5499877929688,636.9500122070312,622.25,625.0,1001075
2025-05-06,603.4971313476562,607.9500122070312,627.5,605.9500122070312,625.0,676710
2025-05-07,610.6444091796875,615.1500244140625,618.7999877929688,599.4000244140625,602.4500122070312,582735
2025-05-08,600.9161376953125,605.3499755859375,630.5999755859375,600.0,617.0,612889
2025-05-09,587.564697265625,591.9000244140625,600.0,587.0999755859375,590.0,584788
2025-05-12,614.218017578125,618.75,621.7999877929688,610.0,610.0,646592
2025-05-13,616.6004638671875,621.1500244140625,625.0,611.4000244140625,618.75,427562
2025-05-14,622.2586669921875,626.8499755859375,629.7000122070312,621.0,622.5999755859375,468317
2025-05-15,635.6101684570312,640.2999877929688,658.8499755859375,626.0499877929688,626.8499755859375,2369839
2025-05-16,642.012939453125,646.75,657.0,637.0,643.8499755859375,930613
2025-05-19,647.6712036132812,652.4500122070312,672.9000244140625,640.5,646.7999877929688,1650962
2025-05-20,670.0560302734375,675.0,703.75,644.7999877929688,661.0,6190397
2025-05-21,686.3855590820312,691.4500122070312,696.75,669.9000244140625,680.9000244140625,2623949
2025-05-22,679.1886596679688,684.2000122070312,698.5,676.2999877929688,691.0,1232290
2025-05-23,675.614990234375,680.5999755859375,690.0,677.7000122070312,686.0,791596
2025-05-26,681.8192138671875,686.8499755859375,692.0,676.0999755859375,683.75,684401
2025-05-27,679.0397338867188,684.0499877929688,689.9000244140625,674.0,687.2000122070312,901385
2025-05-28,713.7833862304688,719.0499877929688,727.9000244140625,681.0,686.0,5013294
2025-05-29,716.3643798828125,721.6500244140625,737.2999877929688,719.0499877929688,724.0,1813374
2025-05-30,671.2472534179688,676.2000122070312,723.6500244140625,663.25,723.0999755859375,3340317
2025-06-02,661.9160766601562,666.7999877929688,674.0,664.1500244140625,670.0,830817
2025-06-03,646.3807373046875,651.1500244140625,674.5,647.2000122070312,667.5,1142703
2025-06-04,653.6768798828125,658.5,663.4500122070312,647.5499877929688,653.6500244140625,1062705
2025-06-05,648.1675415039062,652.9500122070312,664.9000244140625,651.0,663.7000122070312,626105
2025-06-06,643.6011962890625,648.3499755859375,656.5,646.5999755859375,653.5,507170
2025-06-09,651.095947265625,655.9000244140625,660.7000122070312,649.1500244140625,651.5,763709
2025-06-10,663.9510498046875,668.8499755859375,672.0,655.5499877929688,656.0,1591971
2025-06-11,678.6427001953125,683.6500244140625,701.0,669.4000244140625,674.0,4145860
2025-06-12,659.53369140625,664.4000244140625,686.4500122070312,661.2000122070312,684.0,1158500
2025-06-13,637.2481079101562,641.9500122070312,654.1500244140625,638.0,650.0,1137805
2025-06-16,622.4572143554688,627.0499877929688,647.0999755859375,621.1500244140625,642.0,1095816
2025-06-17,632.5328979492188,637.2000122070312,647.7000122070312,628.0,629.0,1132151
2025-06-18,624.4425659179688,629.0499877929688,643.0,624.7999877929688,635.9000244140625,559262
2025-06-19,603.794921875,608.25,637.0,603.0999755859375,629.0499877929688,1008770
2025-06-20,628.3140258789062,632.9500122070312,634.9000244140625,608.4000244140625,610.0,1517144
2025-06-23,697.2056884765625,702.3499755859375,708.0,627.2999877929688,630.0,17618625
2025-06-24,680.7769165039062,685.7999877929688,697.9500122070312,677.2999877929688,697.0,2633278
2025-06-25,663.008056640625,667.9000244140625,695.9500122070312,664.0,685.7999877929688,1696711
2025-06-26,666.6312866210938,671.5499877929688,687.0,664.1500244140625,667.9000244140625,2432976
2025-06-27,678.0966796875,683.0999755859375,688.4000244140625,669.2000122070312,673.1500244140625,1449772
2025-06-30,674.423828125,679.4000244140625,694.9000244140625,678.0,683.0999755859375,855768
2025-07-01,676.756591796875,681.75,699.5,677.0499877929688,684.0499877929688,1923757
2025-07-02,695.5678100585938,700.7000122070312,718.4000244140625,682.4000244140625,682.4000244140625,6390231
2025-07-03,707.18212890625,712.4000244140625,734.0,701.75,703.0,6059769
2025-07-04,765.5018310546875,771.1500244140625,781.0,713.7999877929688,715.9500122070312,19813576
2025-07-07,732.7931518554688,738.2000122070312,782.0,736.5499877929688,767.0,3796230
2025-07-08,728.6735229492188,734.0499877929688,750.0,730.0999755859375,739.7000122070312,1764133
2025-07-09,733.190185546875,738.5999755859375,755.7999877929688,727.0,735.0,3005001
2025-07-10,728.4253540039062,733.7999877929688,746.5999755859375,725.5,743.0,1111563
2025-07-11,714.0315551757812,719.2999877929688,735.5,715.0499877929688,733.0,1021715
2025-07-14,716.612548828125,721.9000244140625,725.75,711.5999755859375,713.0,926261
2025-07-15,738.2528686523438,743.7000122070312,749.3499755859375,719.5499877929688,721.0999755859375,2193640
2025-07-16,743.6629638671875,749.1500244140625,757.0499877929688,744.4500122070312,746.9500122070312,1461061
2025-07-17,741.77685546875,747.25,759.0,745.0,750.0,1099534
2025-07-18,773.69140625,779.4000244140625,788.0,743.7000122070312,748.0,6388175
2025-07-21,773.9891967773438,779.7000122070312,785.5499877929688,738.2000122070312,750.0,3478189
2025-07-22,781.3846435546875,787.1500244140625,799.7000122070312,760.5499877929688,779.7000122070312,3068158
2025-07-23,772.053466796875,777.75,789.0999755859375,769.0,789.0,1829896
2025-07-24,756.021728515625,761.5999755859375,781.0,756.1500244140625,781.0,1454687
2025-07-25,682.563720703125,687.5999755859375,761.6500244140625,675.0,761.5999755859375,5841759
2025-07-28,715.619873046875,720.9000244140625,729.5,681.0,685.0499877929688,6306195
2025-07-29,700.1340942382812,705.2999877929688,719.7000122070312,699.0,718.9500122070312,1121573
2025-07-30,694.27734375,699.4000244140625,716.8499755859375,689.0499877929688,706.0,1589957
2025-07-31,677.6500244140625,682.6500244140625,695.7000122070312,678.25,691.2999877929688,1130795
2025-08-01,656.5,656.5,682.0,652.7999877929688,680.7000122070312,843509
2025-08-04,649.0999755859375,649.0999755859375,656.4000244140625,641.8499755859375,656.0,719493
2025-08-05,638.9500122070312,638.9500122070312,654.9000244140625,632.5999755859375,650.0,909409
2025-08-06,634.6500244140625,634.6500244140625,646.9000244140625,629.25,640.0,661065
2025-08-07,641.1500244140625,641.1500244140625,643.3499755859375,626.4000244140625,631.3499755859375,577969
2025-08-08,643.5,643.5,662.2999877929688,633.2999877929688,640.0,973662
2025-08-11,659.0999755859375,659.0999755859375,662.8499755859375,638.7000122070312,644.2000122070312,781740
2025-08-12,660.7999877929688,660.7999877929688,668.0,653.9000244140625,659.0999755859375,611792
2025-08-13,651.25,651.25,664.7000122070312,649.5999755859375,663.75,318791
2025-08-14,633.3499755859375,633.3499755859375,655.75,631.6500244140625,651.25,558525
2025-08-18,627.0499877929688,627.0499877929688,644.0999755859375,620.8499755859375,644.0,857598
2025-08-19,656.1500244140625,656.1500244140625,658.5999755859375,628.9000244140625,628.9000244140625,1241797
2025-08-20,659.4500122070312,659.4500122070312,676.4000244140625,655.0,660.0,1191337
2025-08-21,663.5999755859375,663.5999755859375,678.0,657.0999755859375,660.5,1112115
2025-08-22,659.2000122070312,659.2000122070312,664.9000244140625,656.0,664.9000244140625,372153
2025-08-25,660.9000244140625,660.9000244140625,666.2999877929688,655.0,660.0,324311
2025-08-26,649.9000244140625,649.9000244140625,662.5999755859375,645.5,660.0,396161
2025-08-27,649.9000244140625,649.9000244140625,649.9000244140625,649.9000244140625,649.9000244140625,0
2025-08-28,645.25,645.25,652.9500122070312,639.7999877929688,649.9000244140625,396531
2025-08-29,645.4000244140625,645.4000244140625,650.6500244140625,640.25,640.25,332477
2025-09-01,687.0499877929688,687.0499877929688,692.0,642.0,642.0,2582471
2025-09-02,699.5999755859375,699.5999755859375,709.9500122070312,684.2999877929688,692.0,1251729
2025-09-03,699.0499877929688,699.0499877929688,710.0,692.4000244140625,697.2999877929688,627664
2025-09-04,692.8499755859375,692.8499755859375,708.0,689.0999755859375,708.0,442202
2025-09-05,702.4000244140625,702.4000244140625,703.2999877929688,685.0999755859375,694.0,469467
2025-09-08,702.4000244140625,702.4000244140625,714.0,698.0499877929688,702.0,440078
2025-09-09,723.2000122070312,723.2000122070312,729.0,702.9000244140625,702.9000244140625,1581139
2025-09-10,725.3499755859375,725.3499755859375,744.0,720.0,723.5,1048698
2025-09-11,742.6500244140625,742.6500244140625,764.9000244140625,723.7999877929688,727.9500122070312,3148914
2025-09-12,734.8499755859375,734.8499755859375,749.6500244140625,730.25,744.0,635520
2025-09-15,751.9000244140625,751.9000244140625,754.7999877929688,733.0,733.0,618745
2025-09-16,751.9000244140625,751.9000244140625,760.0,747.5499877929688,750.0,475960
2025-09-17,739.7999877929688,739.7999877929688,761.0,738.1500244140625,751.7000122070312,562309
2025-09-18,744.8499755859375,744.8499755859375,757.4500122070312,740.2000122070312,740.2000122070312,513478
2025-09-19,742.4000244140625,742.4000244140625,751.7999877929688,740.0,746.75,294276
2025-09-22,756.0,756.0,773.2999877929688,740.0,743.5,1638455
2025-09-23,751.7000122070312,751.7000122070312,758.4500122070312,745.5,755.2000122070312,459098
2025-09-24,753.2999877929688,753.2999877929688,761.8499755859375,750.0,751.7000122070312,430843
2025-09-25,754.5,754.5,772.75,750.0,750.5,803506
2025-09-26,760.5,760.5,782.0,740.0,754.5,1956246
2025-09-29,763.3499755859375,763.3499755859375,789.0999755859375,760.5,764.9000244140625,1745616
2025-09-30,757.7999877929688,757.7999877929688,771.5,751.6500244140625,765.0499877929688,627234
2025-10-01,757.0999755859375,757.0999755859375,768.7999877929688,747.1500244140625,765.0,550783
2025-10-02,757.0999755859375,757.0999755859375,757.0999755859375,757.0999755859375,757.0999755859375,0
2025-10-03,780.4000244140625,780.4000244140625,786.4000244140625,759.0,759.4500122070312,1356770
2025-10-06,807.7000122070312,807.7000122070312,811.7999877929688,780.2999877929688,784.2999877929688,2085443
2025-10-07,805.2999877929688,805.2999877929688,858.8499755859375,795.0999755859375,812.0,6273201
