Price,Adj Close,Close,High,Low,Open,Volume
2025-03-07,1266.7945556640625,1284.0,1334.0,1271.300048828125,1325.1500244140625,959525
2025-03-10,1261.516357421875,1278.6500244140625,1307.9000244140625,1270.5,1280.0,397855
2025-03-11,1270.642333984375,1287.9000244140625,1292.449951171875,1242.300048828125,1261.0,316597
2025-03-12,1282.0869140625,1299.5,1301.800048828125,1278.0,1287.9000244140625,162129
2025-03-13,1268.7183837890625,1285.949951171875,1306.300048828125,1280.5,1295.0,156251
2025-03-17,1293.9754638671875,1311.550048828125,1326.0,1283.5999755859375,1288.050048828125,306214
2025-03-18,1293.9754638671875,1311.550048828125,1311.550048828125,1311.550048828125,1311.550048828125,0
2025-03-19,1314.6446533203125,1332.5,1346.300048828125,1320.5999755859375,1328.0,262260
2025-03-20,1351.34619140625,1369.699951171875,1388.9000244140625,1344.0999755859375,1355.0,777812
2025-03-21,1361.5081787109375,1380.0,1392.949951171875,1361.0,1369.75,377834
2025-03-24,1371.472900390625,1390.0999755859375,1407.4000244140625,1377.1500244140625,1383.0,694701
2025-03-25,1347.2025146484375,1365.5,1401.449951171875,1359.550048828125,1396.0,230272
2025-03-26,1330.2330322265625,1348.300048828125,1374.5,1345.0,1357.550048828125,186757
2025-03-27,1349.0277099609375,1367.3499755859375,1380.0,1333.0,1340.5,321798
2025-03-28,1368.364990234375,1386.949951171875,1398.0,1361.5,1367.449951171875,395767
2025-04-01,1367.2305908203125,1385.800048828125,1407.0,1368.050048828125,1377.800048828125,331614
2025-04-02,1369.3023681640625,1387.9000244140625,1390.0,1365.0,1385.800048828125,260681
2025-04-03,1377.2938232421875,1396.0,1400.0,1370.050048828125,1379.0,318708
2025-04-04,1313.066162109375,1330.9000244140625,1393.949951171875,1321.050048828125,1385.0,241278
2025-04-07,1287.7598876953125,1305.25,1315.550048828125,1252.0,1272.0,416348
2025-04-08,1294.1234130859375,1311.699951171875,1358.8499755859375,1290.800048828125,1325.050048828125,363894
2025-04-09,1228.0211181640625,1244.699951171875,1312.0,1239.75,1310.800048828125,576621
2025-04-11,1260.3817138671875,1277.5,1286.0,1238.6500244140625,1286.0,714969
2025-04-15,1297.97119140625,1315.5999755859375,1321.5,1281.0,1281.0,246487
2025-04-16,1235.6180419921875,1252.4000244140625,1285.0,1230.5,1249.0,2724502
2025-04-17,1234.8287353515625,1251.5999755859375,1262.699951171875,1238.0,1262.0,721675
2025-04-21,1276.3646240234375,1293.699951171875,1297.5999755859375,1255.699951171875,1264.9000244140625,499889
2025-04-22,1325.497314453125,1343.5,1354.5,1296.5999755859375,1300.199951171875,1006613
2025-04-23,1305.37060546875,1323.0999755859375,1359.5999755859375,1304.300048828125,1355.0,562377
2025-04-24,1306.5546875,1324.300048828125,1342.0999755859375,1319.199951171875,1324.9000244140625,477734
2025-04-25,1262.4534912109375,1279.5999755859375,1329.0,1266.0,1324.9000244140625,484979
2025-04-28,1315.82861328125,1333.699951171875,1336.800048828125,1281.0,1282.800048828125,645668
2025-04-29,1309.1197509765625,1326.9000244140625,1355.5,1323.699951171875,1337.5,463479
2025-04-30,1328.0625,1346.0999755859375,1374.0,1307.0,1324.0,764409
2025-05-02,1337.3365478515625,1355.5,1387.199951171875,1346.300048828125,1346.300048828125,501132
2025-05-05,1385.679931640625,1404.5,1414.4000244140625,1362.0,1362.0999755859375,578912
2025-05-06,1358.4498291015625,1376.9000244140625,1421.800048828125,1370.0,1410.0,669889
2025-05-07,1391.007568359375,1409.9000244140625,1423.4000244140625,1317.699951171875,1339.0,891615
2025-05-08,1350.5570068359375,1368.9000244140625,1435.4000244140625,1360.0,1434.0,648635
2025-05-09,1344.24267578125,1362.5,1370.5999755859375,1328.0,1328.0,563437
2025-05-12,1390.31689453125,1409.199951171875,1412.699951171875,1377.0999755859375,1377.0999755859375,307268
2025-05-13,1373.248779296875,1391.9000244140625,1420.0,1385.0,1414.300048828125,341539
2025-05-14,1366.441162109375,1385.0,1410.4000244140625,1376.800048828125,1385.0,332395
2025-05-15,1353.812744140625,1372.199951171875,1388.0,1363.0,1387.0,350552
2025-05-16,1372.7554931640625,1391.4000244140625,1401.800048828125,1368.5999755859375,1378.5999755859375,507540
2025-05-19,1385.778564453125,1404.5999755859375,1434.199951171875,1388.4000244140625,1391.4000244140625,503079
2025-05-20,1354.1087646484375,1372.5,1414.5999755859375,1362.0,1414.0,487621
2025-05-21,1363.4814453125,1382.0,1393.199951171875,1364.199951171875,1375.699951171875,266016
2025-05-22,1335.7579345703125,1353.9000244140625,1378.0,1342.0,1371.0999755859375,287038
2025-05-23,1330.726318359375,1348.800048828125,1364.0999755859375,1345.0999755859375,1358.9000244140625,190195
2025-05-26,1323.425537109375,1341.4000244140625,1361.800048828125,1336.4000244140625,1352.699951171875,196235
2025-05-27,1316.716552734375,1334.5999755859375,1341.5999755859375,1318.0,1341.0,400854
2025-05-28,1339.605712890625,1357.800048828125,1369.300048828125,1331.5999755859375,1339.300048828125,379742
2025-05-29,1364.1719970703125,1382.699951171875,1398.9000244140625,1355.800048828125,1369.300048828125,678301
2025-05-30,1307.4425048828125,1325.199951171875,1387.5,1320.199951171875,1384.9000244140625,892987
2025-06-02,1301.3255615234375,1319.0,1376.4000244140625,1315.5,1332.9000244140625,901573
2025-06-03,1295.9979248046875,1313.5999755859375,1332.0999755859375,1310.0999755859375,1331.0,338054
2025-06-04,1283.5667724609375,1301.0,1319.0,1290.5999755859375,1318.0999755859375,562966
2025-06-05,1289.5850830078125,1307.0999755859375,1332.199951171875,1295.199951171875,1304.0999755859375,1268728
2025-06-06,1311.7835693359375,1329.5999755859375,1340.0,1311.0999755859375,1311.0999755859375,885724
2025-06-09,1397.3218994140625,1416.300048828125,1422.0,1341.5,1360.0,3006665
2025-06-10,1375.123291015625,1393.800048828125,1427.0,1383.5999755859375,1426.0,743639
2025-06-11,1391.5994873046875,1410.5,1426.0,1393.199951171875,1400.0,687745
2025-06-12,1352.135498046875,1370.5,1420.0,1367.0999755859375,1414.9000244140625,551909
2025-06-13,1326.48388671875,1344.5,1352.199951171875,1307.0999755859375,1341.0,975052
2025-06-16,1371.0782470703125,1389.699951171875,1391.800048828125,1348.199951171875,1348.9000244140625,1040870
2025-06-17,1414.2913818359375,1433.5,1438.800048828125,1400.199951171875,1405.9000244140625,1281223
2025-06-18,1406.4971923828125,1425.5999755859375,1444.0,1416.199951171875,1440.9000244140625,1005068
2025-06-19,1373.7420654296875,1392.4000244140625,1430.0,1387.0999755859375,1430.0,475210
2025-06-20,1376.1099853515625,1394.800048828125,1414.4000244140625,1387.800048828125,1392.4000244140625,219306
2025-06-23,1380.6483154296875,1399.4000244140625,1404.5999755859375,1366.0999755859375,1388.0,404529
2025-06-24,1393.47412109375,1412.4000244140625,1436.800048828125,1408.5,1419.0,349920
2025-06-25,1426.1304931640625,1445.5,1458.0,1428.0999755859375,1430.0,1692141
2025-06-26,1427.7091064453125,1447.0999755859375,1453.800048828125,1425.4000244140625,1447.4000244140625,502032
2025-06-27,1491.5421142578125,1511.800048828125,1525.0,1439.699951171875,1447.0999755859375,1986072
2025-06-30,1463.3253173828125,1483.199951171875,1515.0,1472.9000244140625,1510.5999755859375,834268
2025-07-01,1471.2181396484375,1491.199951171875,1498.0,1475.0,1485.0,513598
2025-07-02,1489.27294921875,1509.5,1521.0,1481.800048828125,1494.199951171875,510945
2025-07-03,1487.7930908203125,1508.0,1520.5,1503.199951171875,1515.0,192560
2025-07-04,1521.7320556640625,1542.4000244140625,1586.9000244140625,1505.0,1508.0,2837357
2025-07-07,1522.028076171875,1542.699951171875,1554.5,1515.199951171875,1550.0,630177
2025-07-08,1492.1341552734375,1512.4000244140625,1556.0,1507.300048828125,1556.0,448093
2025-07-09,1468.7515869140625,1488.699951171875,1515.699951171875,1485.0,1512.4000244140625,349489
2025-07-10,1462.3387451171875,1482.199951171875,1495.5999755859375,1459.199951171875,1493.0,385984
2025-07-11,1466.28515625,1486.199951171875,1497.699951171875,1472.0,1476.0,274774
2025-07-14,1456.1231689453125,1475.9000244140625,1484.9000244140625,1460.0999755859375,1484.9000244140625,306932
2025-07-15,1454.840576171875,1474.5999755859375,1481.5,1463.5,1466.0,141317
2025-07-16,1459.0830078125,1478.9000244140625,1488.9000244140625,1465.199951171875,1483.0,253208
2025-07-17,1502.394775390625,1522.800048828125,1525.9000244140625,1481.0,1481.0,1039184
2025-07-18,1490.9500732421875,1511.199951171875,1535.5999755859375,1505.0999755859375,1524.0,383134
2025-07-21,1492.0355224609375,1512.300048828125,1519.4000244140625,1500.0999755859375,1511.199951171875,182187
2025-07-22,1466.3839111328125,1486.300048828125,1562.0,1470.0999755859375,1518.0,2311432
2025-07-23,1463.522705078125,1483.4000244140625,1504.300048828125,1468.0,1492.0,659280
2025-07-24,1409.3582763671875,1428.5,1483.4000244140625,1411.5,1480.199951171875,1343610
2025-07-25,1361.3109130859375,1379.800048828125,1435.9000244140625,1375.4000244140625,1431.4000244140625,518787
2025-07-28,1358.3511962890625,1376.800048828125,1418.0,1361.0999755859375,1370.9000244140625,378864
2025-07-29,1370.4862060546875,1389.0999755859375,1418.9000244140625,1380.0999755859375,1380.5,605336
2025-07-30,1393.47412109375,1412.4000244140625,1427.9000244140625,1382.0,1394.5,422122
2025-07-31,1339.901611328125,1358.0999755859375,1405.9000244140625,1351.0999755859375,1391.0999755859375,624843
2025-08-01,1319.4791259765625,1337.4000244140625,1372.9000244140625,1335.0,1364.5,181739
2025-08-04,1316.2232666015625,1334.0999755859375,1346.4000244140625,1313.0999755859375,1339.9000244140625,208290
2025-08-05,1282.2841796875,1299.699951171875,1350.0999755859375,1284.0,1350.0,659950
2025-08-06,1275.3779296875,1292.699951171875,1314.0,1283.0,1296.0999755859375,191288
2025-08-07,1273.8980712890625,1291.199951171875,1303.5,1278.0,1285.0,250791
2025-08-08,1302.509521484375,1320.199951171875,1328.0,1290.800048828125,1294.0,534601
2025-08-11,1319.4791259765625,1337.4000244140625,1348.4000244140625,1314.0,1323.9000244140625,381107
2025-08-12,1338.619140625,1356.800048828125,1359.0,1332.5,1342.0999755859375,231745
2025-08-13,1325.300048828125,1343.300048828125,1369.0,1340.699951171875,1358.0999755859375,166706
2025-08-14,1313.699951171875,1313.699951171875,1344.0999755859375,1310.0,1333.4000244140625,291241
2025-08-18,1339.699951171875,1339.699951171875,1343.300048828125,1302.699951171875,1334.9000244140625,211089
2025-08-19,1338.5999755859375,1338.5999755859375,1346.5999755859375,1321.0,1340.0,122236
2025-08-20,1339.9000244140625,1339.9000244140625,1355.300048828125,1332.199951171875,1338.5999755859375,168542
2025-08-21,1330.0999755859375,1330.0999755859375,1346.4000244140625,1328.5999755859375,1340.0,114107
2025-08-22,1327.0999755859375,1327.0999755859375,1337.300048828125,1317.699951171875,1330.0999755859375,82166
2025-08-25,1323.4000244140625,1323.4000244140625,1334.5,1320.0,1334.4000244140625,79200
2025-08-26,1282.5,1282.5,1324.0,1280.0,1323.0,274616
2025-08-27,1282.5,1282.5,1282.5,1282.5,1282.5,0
2025-08-28,1274.4000244140625,1274.4000244140625,1332.5,1270.300048828125,1292.5999755859375,1021701
2025-08-29,1251.800048828125,1251.800048828125,1273.800048828125,1245.0999755859375,1265.0999755859375,321491
2025-09-01,1264.800048828125,1264.800048828125,1270.0,1254.0,1264.0,107023
2025-09-02,1276.300048828125,1276.300048828125,1283.5,1258.0999755859375,1274.0,354527
2025-09-03,1284.9000244140625,1284.9000244140625,1322.5,1279.199951171875,1282.9000244140625,455067
2025-09-04,1287.5999755859375,1287.5999755859375,1334.4000244140625,1280.300048828125,1300.300048828125,631510
2025-09-05,1281.4000244140625,1281.4000244140625,1296.699951171875,1268.300048828125,1294.9000244140625,195559
2025-09-08,1276.800048828125,1276.800048828125,1290.5,1272.0,1288.5,136891
2025-09-09,1270.300048828125,1270.300048828125,1281.5999755859375,1262.0,1277.699951171875,104182
2025-09-10,1287.0,1287.0,1293.5,1274.199951171875,1282.199951171875,208940
2025-09-11,1301.300048828125,1301.300048828125,1307.5,1284.0,1290.0,203279
2025-09-12,1302.699951171875,1302.699951171875,1307.699951171875,1294.800048828125,1302.0,161935
2025-09-15,1300.5,1300.5,1306.800048828125,1292.0,1304.0,90359
2025-09-16,1363.199951171875,1363.199951171875,1368.0,1299.300048828125,1300.5,1045933
2025-09-17,1361.5999755859375,1361.5999755859375,1378.0,1350.0,1372.0,284560
2025-09-18,1341.199951171875,1341.199951171875,1374.4000244140625,1337.0,1361.699951171875,244584
2025-09-19,1344.699951171875,1344.699951171875,1356.800048828125,1330.0,1344.9000244140625,258801
2025-09-22,1306.4000244140625,1306.4000244140625,1349.9000244140625,1303.699951171875,1349.9000244140625,241971
2025-09-23,1308.199951171875,1308.199951171875,1329.5,1298.5999755859375,1308.9000244140625,359892
2025-09-24,1278.5999755859375,1278.5999755859375,1313.0,1275.5,1308.199951171875,270416
2025-09-25,1263.5999755859375,1263.5999755859375,1283.5999755859375,1259.5,1280.0,275145
2025-09-26,1237.699951171875,1237.699951171875,1267.300048828125,1234.0,1263.0,200900
2025-09-29,1259.5999755859375,1259.5999755859375,1263.9000244140625,1236.9000244140625,1248.0,157530
2025-09-30,1295.0999755859375,1295.0999755859375,1297.0,1254.800048828125,1259.0999755859375,362086
2025-10-01,1277.0,1277.0,1310.0,1272.4000244140625,1305.0,246641
2025-10-02,1277.0,1277.0,1277.0,1277.0,1277.0,0
2025-10-03,1281.300048828125,1281.300048828125,1289.4000244140625,1273.0,1281.0,284310
2025-10-06,1283.199951171875,1283.199951171875,1295.5,1278.0999755859375,1285.699951171875,251145
2025-10-07,1313.5999755859375,1313.5999755859375,1333.699951171875,1284.4000244140625,1284.4000244140625,797209
