Price,Adj Close,Close,High,Low,Open,Volume
2025-05-13,1024.0286865234375,1058.5999755859375,1065.4000244140625,1030.0999755859375,1041.199951171875,139682
2025-05-14,1044.7298583984375,1080.0,1098.199951171875,1040.0999755859375,1059.0,150469
2025-05-15,1051.5013427734375,1087.0,1090.0,1067.5,1082.800048828125,119958
2025-05-16,1083.6170654296875,1120.199951171875,1126.5999755859375,1073.0,1087.0,144761
2025-05-19,1124.43896484375,1162.4000244140625,1174.9000244140625,1112.300048828125,1118.0,428695
2025-05-20,1135.6600341796875,1174.0,1191.9000244140625,1157.0,1185.699951171875,629687
2025-05-21,1141.9478759765625,1180.5,1187.9000244140625,1166.5,1184.300048828125,355073
2025-05-22,1136.917724609375,1175.300048828125,1182.800048828125,1149.0,1182.5999755859375,338427
2025-05-23,1150.073486328125,1188.9000244140625,1195.0,1158.0,1175.0,194612
2025-05-26,1161.488037109375,1200.699951171875,1205.5,1178.0999755859375,1196.0,156533
2025-05-27,1167.6790771484375,1207.0999755859375,1217.5999755859375,1186.0,1205.699951171875,219462
2025-05-28,1156.3612060546875,1195.4000244140625,1215.0,1189.300048828125,1209.5,75399
2025-05-29,1137.3045654296875,1175.699951171875,1204.0,1170.0,1201.0,61830
2025-05-30,1151.3309326171875,1190.199951171875,1202.0,1170.0999755859375,1175.699951171875,97165
2025-06-02,1155.2003173828125,1194.199951171875,1200.800048828125,1179.0999755859375,1190.199951171875,123946
2025-06-03,1119.1185302734375,1156.9000244140625,1212.0,1143.0,1189.4000244140625,390164
2025-06-04,1117.4739990234375,1155.199951171875,1168.0,1147.0,1156.9000244140625,475992
2025-06-05,1137.111083984375,1175.5,1184.699951171875,1147.0,1165.0,178211
2025-06-06,1183.9305419921875,1223.9000244140625,1249.0,1173.0999755859375,1175.0,754877
2025-06-09,1232.1041259765625,1273.699951171875,1288.9000244140625,1229.300048828125,1238.0,634047
2025-06-10,1214.982177734375,1256.0,1287.5,1250.0999755859375,1281.9000244140625,186052
2025-06-11,1232.297607421875,1273.9000244140625,1279.800048828125,1231.0,1245.0,424535
2025-06-12,1212.6605224609375,1253.5999755859375,1278.5,1243.300048828125,1267.5999755859375,173889
2025-06-13,1189.34765625,1229.5,1256.0,1211.0,1211.0,528925
2025-06-16,1224.94580078125,1266.300048828125,1280.0,1217.5,1230.800048828125,340960
2025-06-17,1242.5513916015625,1284.5,1304.9000244140625,1256.0,1271.0,723682
2025-06-18,1211.20947265625,1252.0999755859375,1293.0,1245.0,1284.5,156926
2025-06-19,1197.3765869140625,1237.800048828125,1268.0,1230.4000244140625,1257.5999755859375,419536
2025-06-20,1214.69189453125,1255.699951171875,1265.0,1235.300048828125,1240.0,400198
2025-06-23,1204.6317138671875,1245.300048828125,1255.800048828125,1235.0999755859375,1252.800048828125,96751
2025-06-24,1226.0098876953125,1267.4000244140625,1284.9000244140625,1255.199951171875,1264.0,466539
2025-06-25,1236.0703125,1277.800048828125,1305.9000244140625,1265.300048828125,1267.0,192013
2025-06-26,1228.2347412109375,1269.699951171875,1291.0999755859375,1263.699951171875,1289.300048828125,93690
2025-06-27,1216.5299072265625,1257.5999755859375,1292.300048828125,1248.199951171875,1279.300048828125,536120
2025-06-30,1248.645751953125,1290.800048828125,1294.0,1256.199951171875,1260.0,174201
2025-07-01,1241.1971435546875,1283.0999755859375,1304.800048828125,1278.4000244140625,1299.0,118144
2025-07-02,1227.073974609375,1268.5,1294.800048828125,1257.0,1294.300048828125,110037
2025-07-03,1243.615478515625,1285.5999755859375,1291.0999755859375,1258.0,1265.0,98829
2025-07-04,1247.871826171875,1290.0,1294.9000244140625,1280.300048828125,1294.9000244140625,57437
2025-07-07,1265.283935546875,1308.0,1329.0,1278.300048828125,1292.699951171875,338262
2025-07-08,1301.849609375,1345.800048828125,1349.9000244140625,1304.800048828125,1316.0999755859375,522131
2025-07-09,1300.3017578125,1344.199951171875,1350.199951171875,1328.5999755859375,1345.800048828125,121072
2025-07-10,1348.8624267578125,1394.4000244140625,1429.0,1345.5,1355.800048828125,2873304
2025-07-11,1349.152587890625,1394.699951171875,1428.800048828125,1382.199951171875,1405.9000244140625,436541
2025-07-14,1361.72802734375,1407.699951171875,1437.5,1370.0999755859375,1394.699951171875,232962
2025-07-15,1389.877685546875,1436.800048828125,1450.0,1396.0,1418.0,320289
2025-07-16,1382.1390380859375,1428.800048828125,1447.5999755859375,1421.4000244140625,1442.0,185450
2025-07-17,1378.559814453125,1425.0999755859375,1445.4000244140625,1417.0,1428.0,164611
2025-07-18,1384.8475341796875,1431.5999755859375,1441.800048828125,1425.9000244140625,1433.0,328295
2025-07-21,1423.0574951171875,1471.0999755859375,1485.0,1418.0,1430.0,491393
2025-07-22,1427.2171630859375,1475.4000244140625,1494.800048828125,1470.0,1483.699951171875,271569
2025-07-23,1421.800048828125,1469.800048828125,1489.199951171875,1463.0,1485.0,409493
2025-07-24,1415.5999755859375,1415.5999755859375,1425.0,1386.0,1425.0,445138
2025-07-25,1355.9000244140625,1355.9000244140625,1414.800048828125,1328.0,1408.0999755859375,613241
2025-07-28,1339.699951171875,1339.699951171875,1389.5999755859375,1335.9000244140625,1350.0,169592
2025-07-29,1326.199951171875,1326.199951171875,1349.9000244140625,1299.300048828125,1342.0,218123
2025-07-30,1352.5,1352.5,1360.0,1310.0999755859375,1328.800048828125,138550
2025-07-31,1329.800048828125,1329.800048828125,1358.800048828125,1322.0,1325.0,111779
2025-08-01,1297.0,1297.0,1335.0999755859375,1290.199951171875,1329.800048828125,127983
2025-08-04,1314.0999755859375,1314.0999755859375,1329.0999755859375,1296.5999755859375,1303.5,270875
2025-08-05,1301.300048828125,1301.300048828125,1347.0,1297.0999755859375,1316.199951171875,185000
2025-08-06,1307.5999755859375,1307.5999755859375,1338.0,1288.5999755859375,1301.4000244140625,233400
2025-08-07,1340.9000244140625,1340.9000244140625,1345.0,1303.199951171875,1307.0999755859375,158108
2025-08-08,1322.9000244140625,1322.9000244140625,1343.4000244140625,1317.0,1340.9000244140625,63327
2025-08-11,1331.9000244140625,1331.9000244140625,1339.199951171875,1308.300048828125,1322.9000244140625,71317
2025-08-12,1335.699951171875,1335.699951171875,1344.199951171875,1322.199951171875,1335.199951171875,53154
2025-08-13,1327.0999755859375,1327.0999755859375,1358.0,1318.9000244140625,1345.0,89438
2025-08-14,1330.800048828125,1330.800048828125,1338.0,1317.300048828125,1327.0999755859375,33579
2025-08-18,1391.699951171875,1391.699951171875,1409.9000244140625,1334.800048828125,1344.5,237388
2025-08-19,1408.0999755859375,1408.0999755859375,1414.0,1389.5,1405.0,163576
2025-08-20,1391.0,1391.0,1404.5999755859375,1385.0,1401.0,164925
2025-08-21,1376.9000244140625,1376.9000244140625,1396.0,1370.0,1396.0,70171
2025-08-22,1376.5,1376.5,1393.9000244140625,1362.0999755859375,1376.9000244140625,87944
2025-08-25,1347.4000244140625,1347.4000244140625,1380.0999755859375,1342.0999755859375,1376.699951171875,144344
2025-08-26,1349.4000244140625,1349.4000244140625,1364.0,1320.5,1345.0,121222
2025-08-28,1298.199951171875,1298.199951171875,1348.0,1293.0999755859375,1348.0,111464
2025-08-29,1288.5,1288.5,1307.0999755859375,1275.0,1300.0,276790
2025-09-01,1297.0,1297.0,1317.199951171875,1285.5,1287.9000244140625,51751
2025-09-02,1305.800048828125,1305.800048828125,1311.0999755859375,1288.199951171875,1307.0,49459
2025-09-03,1349.4000244140625,1349.4000244140625,1364.699951171875,1293.0,1304.0,118642
2025-09-04,1347.800048828125,1347.800048828125,1360.199951171875,1338.0,1351.9000244140625,92750
2025-09-05,1324.9000244140625,1324.9000244140625,1349.9000244140625,1320.0,1347.800048828125,76790
2025-09-08,1333.699951171875,1333.699951171875,1345.9000244140625,1319.800048828125,1320.4000244140625,65744
2025-09-09,1340.699951171875,1340.699951171875,1345.5,1315.5,1334.0999755859375,72837
2025-09-10,1342.0,1342.0,1371.800048828125,1335.699951171875,1354.0,71032
2025-09-11,1350.0999755859375,1350.0999755859375,1352.9000244140625,1324.800048828125,1350.0,110102
2025-09-12,1352.4000244140625,1352.4000244140625,1362.0,1339.300048828125,1360.0,96305
2025-09-15,1348.0999755859375,1348.0999755859375,1360.0,1338.199951171875,1360.0,52007
2025-09-16,1349.4000244140625,1349.4000244140625,1355.9000244140625,1341.0,1348.0,70229
2025-09-17,1365.0,1365.0,1375.0,1340.199951171875,1358.0999755859375,75257
2025-09-18,1370.4000244140625,1370.4000244140625,1377.800048828125,1363.0,1374.0,49499
2025-09-19,1360.199951171875,1360.199951171875,1374.0,1349.0,1370.4000244140625,59828
2025-09-22,1399.5,1399.5,1414.0,1351.300048828125,1354.0999755859375,260275
2025-09-23,1392.5999755859375,1392.5999755859375,1418.0,1385.5999755859375,1417.0,87678
2025-09-24,1385.199951171875,1385.199951171875,1399.199951171875,1369.800048828125,1392.0,115277
2025-09-25,1364.0,1364.0,1385.199951171875,1349.0999755859375,1385.199951171875,80148
2025-09-26,1310.9000244140625,1310.9000244140625,1365.9000244140625,1302.300048828125,1357.199951171875,132088
2025-09-29,1308.0999755859375,1308.0999755859375,1331.5999755859375,1295.0,1315.199951171875,95606
2025-09-30,1304.0999755859375,1304.0999755859375,1309.0999755859375,1295.0,1301.0,64693
2025-10-01,1309.0999755859375,1309.0999755859375,1338.9000244140625,1299.0,1312.9000244140625,262384
2025-10-03,1314.4000244140625,1314.4000244140625,1329.5,1296.5,1296.5,88413
2025-10-06,1317.5999755859375,1317.5999755859375,1325.5,1297.4000244140625,1318.0,98711
2025-10-07,1327.4000244140625,1327.4000244140625,1334.199951171875,1310.199951171875,1316.0,72019
2025-10-08,1289.4000244140625,1289.4000244140625,1335.0,1285.0999755859375,1325.0,78634
2025-10-09,1281.5,1281.5,1298.0,1273.5,1298.0,431949
2025-10-10,1311.5,1311.5,1321.199951171875,1277.0,1279.300048828125,258345
2025-10-13,1371.699951171875,1371.699951171875,1385.0,1307.0,1311.0,744361
2025-10-14,1367.5999755859375,1367.5999755859375,1389.0,1360.0,1369.0999755859375,183184
2025-10-15,1377.5999755859375,1377.5999755859375,1385.0,1353.5,1370.0999755859375,96847
2025-10-16,1378.5,1378.5,1391.0,1368.5,1374.0,70306
2025-10-17,1401.800048828125,1401.800048828125,1409.0,1370.4000244140625,1380.0,278147
2025-10-20,1340.0,1340.0,1361.800048828125,1263.300048828125,1361.800048828125,1183588
2025-10-21,1340.699951171875,1340.699951171875,1353.0,1335.0,1340.0,42151
2025-10-23,1313.4000244140625,1313.4000244140625,1336.699951171875,1299.0,1328.5,358782
