Price,Adj Close,Close,High,Low,Open,Volume
2025-04-30,5235.27099609375,5256.60009765625,5330.0,5125.0,5230.0,104895
2025-05-02,5164.45947265625,5185.5,5260.0,5159.0,5250.0,45076
2025-05-05,5078.80810546875,5099.5,5195.5,5066.5,5188.5,56288
2025-05-06,5094.24560546875,5115.0,5197.5,5037.0,5075.0,47575
2025-05-07,5246.62451171875,5268.0,5344.5,4999.5,5028.0,135405
2025-05-08,4965.27099609375,4985.5,5329.5,4934.0,5329.5,88403
2025-05-09,4986.68359375,5007.0,5096.0,4792.5,4869.5,81832
2025-05-12,5057.8935546875,5078.5,5162.5,4976.0,5109.5,37538
2025-05-13,4980.7080078125,5001.0,5084.0,4980.0,5065.0,40597
2025-05-14,5189.85595703125,5211.0,5239.0,5004.0,5060.0,62967
2025-05-15,5059.88525390625,5080.5,5185.0,5052.0,5162.0,45257
2025-05-16,5073.82861328125,5094.5,5129.0,5028.0,5105.5,36032
2025-05-19,5073.33056640625,5094.0,5147.5,5065.0,5075.5,25499
2025-05-20,5078.80810546875,5099.5,5147.0,5028.0,5134.0,77325
2025-05-21,5148.0263671875,5169.0,5199.5,5076.5,5090.0,38867
2025-05-22,5102.7109375,5123.5,5194.0,5067.0,5150.5,44861
2025-05-23,5255.09033203125,5276.5,5305.0,5103.5,5112.0,62888
2025-05-26,5329.2880859375,5351.0,5419.0,5112.5,5340.0,216100
2025-05-27,5161.4716796875,5182.5,5393.0,5150.0,5381.0,98139
2025-05-28,4959.79345703125,4980.0,5187.0,4924.5,5181.0,94067
2025-05-29,5078.310546875,5099.0,5109.0,4958.5,4968.0,96293
2025-05-30,5115.658203125,5136.5,5210.0,5032.5,5100.0,219865
2025-06-02,5161.9697265625,5183.0,5199.5,5056.5,5126.0,46556
2025-06-03,4975.728515625,4996.0,5183.0,4971.5,5183.0,61988
2025-06-04,5044.4482421875,5065.0,5118.0,4950.0,5000.5,68959
2025-06-05,4980.2099609375,5000.5,5100.0,4950.0,5033.0,49708
2025-06-06,5048.43212890625,5069.0,5093.5,4968.5,5000.5,78481
2025-06-09,5078.310546875,5099.0,5143.5,5079.0,5099.0,44619
2025-06-10,5035.98291015625,5056.5,5160.0,5040.5,5121.0,43696
2025-06-11,5021.54150390625,5042.0,5105.0,5010.5,5079.0,32294
2025-06-12,5000.626953125,5021.0,5072.0,5004.0,5049.0,42901
2025-06-13,5002.12060546875,5022.5,5035.0,4972.5,5000.0,44575
2025-06-16,4972.740234375,4993.0,5040.0,4923.0,5001.0,52484
2025-06-17,4888.58349609375,4908.5,5047.5,4873.0,5029.0,64617
2025-06-18,4770.56396484375,4790.0,4935.0,4770.0,4914.0,72279
2025-06-19,4721.76318359375,4741.0,4816.0,4705.0,4799.0,73510
2025-06-20,4799.9443359375,4819.5,4902.0,4702.0,4730.0,293164
2025-06-23,4875.13818359375,4895.0,4909.0,4778.5,4815.0,51101
2025-06-24,4880.61572265625,4900.5,4941.5,4858.5,4900.0,48158
2025-06-25,4908.501953125,4928.5,4955.0,4880.5,4925.0,79674
2025-06-26,4847.251953125,4867.0,4930.5,4829.0,4895.0,78323
2025-06-27,5028.01513671875,5048.5,5099.5,4851.0,4872.5,336049
2025-06-30,5152.50830078125,5173.5,5193.0,4964.0,5040.0,255283
2025-07-01,5134.5810546875,5155.5,5240.0,5079.5,5193.0,148643
2025-07-02,5036.978515625,5057.5,5133.0,5016.0,5130.0,46686
2025-07-03,5119.14404296875,5140.0,5190.0,5050.0,5050.0,56400
2025-07-04,5147.0302734375,5168.0,5190.0,5123.0,5165.0,22233
2025-07-07,5145.53662109375,5166.5,5197.0,5100.5,5125.5,26671
2025-07-08,5154.5,5175.5,5190.0,5103.0,5130.0,27645
2025-07-09,5031.0,5031.0,5161.0,5002.0,5130.5,66687
2025-07-10,5077.5,5077.5,5106.0,4975.0,5039.0,69372
2025-07-11,4991.0,4991.0,5079.0,4933.5,5062.0,67095
2025-07-14,5046.0,5046.0,5084.0,4975.0,4975.0,50966
2025-07-15,5075.0,5075.0,5094.0,5023.0,5046.0,46741
2025-07-16,5038.5,5038.5,5145.0,5002.5,5050.0,111907
2025-07-17,5133.5,5133.5,5140.0,5028.0,5058.0,40165
2025-07-18,5166.5,5166.5,5201.0,5101.5,5159.0,63983
2025-07-21,5227.0,5227.0,5240.0,5150.0,5166.5,56054
2025-07-22,5186.5,5186.5,5231.5,5163.0,5227.0,21946
2025-07-23,5187.0,5187.0,5229.0,5145.0,5196.0,31801
2025-07-24,5131.5,5131.5,5201.5,5087.5,5187.0,25016
2025-07-25,5009.0,5009.0,5102.0,4905.0,5101.0,33298
2025-07-28,4899.5,4899.5,5038.0,4860.0,4958.5,26194
2025-07-29,4745.5,4745.5,4929.0,4711.0,4929.0,81761
2025-07-30,4744.0,4744.0,4805.0,4709.5,4716.0,33705
2025-07-31,4675.0,4675.0,4750.0,4597.5,4728.0,113325
2025-08-01,4568.5,4568.5,4710.0,4545.0,4710.0,58832
2025-08-04,4459.2001953125,4459.2001953125,4594.0,4444.5,4550.0,94087
2025-08-05,4646.10009765625,4646.10009765625,4670.0,4431.5,4431.5,105531
2025-08-06,4491.89990234375,4491.89990234375,4675.5,4456.10009765625,4650.89990234375,79167
2025-08-07,4652.0,4652.0,4679.0,4492.0,4492.0,74411
2025-08-08,4502.7998046875,4502.7998046875,4632.0,4494.60009765625,4612.10009765625,30441
2025-08-11,4511.2001953125,4511.2001953125,4609.0,4467.0,4505.0,27613
2025-08-12,4500.2001953125,4500.2001953125,4549.7998046875,4475.60009765625,4515.0,22737
2025-08-13,4475.60009765625,4475.60009765625,4584.89990234375,4452.0,4539.5,38437
2025-08-14,4534.7001953125,4534.7001953125,4568.89990234375,4499.89990234375,4499.89990234375,31446
2025-08-18,4783.39990234375,4783.39990234375,4824.0,4529.89990234375,4645.0,225612
2025-08-19,4935.89990234375,4935.89990234375,4950.0,4775.60009765625,4783.60009765625,120585
2025-08-20,5126.10009765625,5126.10009765625,5225.0,4900.10009765625,4965.89990234375,85634
2025-08-21,5216.39990234375,5216.39990234375,5224.0,5102.60009765625,5146.10009765625,82883
2025-08-22,5268.39990234375,5268.39990234375,5300.0,5166.0,5235.0,89827
2025-08-25,4970.5,4970.5,5268.39990234375,4947.0,5268.39990234375,87309
2025-08-26,4878.89990234375,4878.89990234375,5113.7001953125,4762.7998046875,4939.5,845752
2025-08-28,4625.39990234375,4625.39990234375,4851.39990234375,4605.0,4805.10009765625,187753
2025-08-29,4493.7001953125,4493.7001953125,4635.0,4475.0,4626.0,105456
2025-09-01,4448.7998046875,4448.7998046875,4513.2998046875,4435.0,4509.2001953125,83857
2025-09-02,4305.2998046875,4305.2998046875,4494.0,4246.5,4470.0,164698
2025-09-03,4478.5,4478.5,4490.0,4329.89990234375,4329.89990234375,115047
2025-09-04,4495.60009765625,4495.60009765625,4534.5,4430.89990234375,4500.0,71395
2025-09-05,4537.5,4537.5,4552.0,4450.5,4532.5,68960
2025-09-08,4477.0,4477.0,4554.2001953125,4453.7001953125,4538.0,51329
2025-09-09,4569.0,4569.0,4589.0,4451.7998046875,4461.0,45404
2025-09-10,4561.0,4561.0,4645.0,4536.0,4569.0,58569
2025-09-11,4493.5,4493.5,4579.89990234375,4475.7001953125,4545.0,52048
2025-09-12,4472.2998046875,4472.2998046875,4523.10009765625,4466.0,4508.89990234375,44456
2025-09-15,4432.89990234375,4432.89990234375,4502.5,4352.0,4475.0,115247
2025-09-16,4574.10009765625,4574.10009765625,4609.7998046875,4431.0,4431.0,83511
2025-09-17,4633.89990234375,4633.89990234375,4668.7001953125,4570.0,4574.10009765625,50547
2025-09-18,4586.60009765625,4586.60009765625,4635.0,4570.0,4634.89990234375,48846
2025-09-19,4576.89990234375,4576.89990234375,4635.0,4490.5,4600.0,170807
2025-09-22,4664.7998046875,4664.7998046875,4674.7998046875,4530.0,4576.89990234375,45437
2025-09-23,4614.0,4614.0,4738.5,4531.2001953125,4669.0,71146
2025-09-24,4644.7001953125,4644.7001953125,4685.0,4580.89990234375,4623.5,47774
2025-09-25,4589.7001953125,4589.7001953125,4670.0,4572.7998046875,4644.7001953125,25099
2025-09-26,4485.5,4485.5,4617.89990234375,4469.7998046875,4589.7001953125,25816
2025-09-29,4265.60009765625,4265.60009765625,4499.0,4216.39990234375,4485.0,187422
2025-09-30,4411.5,4411.5,4489.5,4200.0,4278.39990234375,154784
2025-10-01,4385.2001953125,4385.2001953125,4411.89990234375,4301.0,4301.0,65346
2025-10-03,4412.39990234375,4412.39990234375,4469.89990234375,4360.7001953125,4424.10009765625,67610
2025-10-06,4486.60009765625,4486.60009765625,4499.0,4369.7998046875,4426.0,34595
2025-10-07,4426.60009765625,4426.60009765625,4503.10009765625,4407.10009765625,4489.60009765625,31772
2025-10-08,4373.5,4373.5,4446.0,4351.10009765625,4428.2001953125,43711
2025-10-09,4398.0,4398.0,4417.2998046875,4330.10009765625,4407.2998046875,29643
2025-10-10,4409.5,4409.5,4437.0,4370.60009765625,4380.0,23280
2025-10-13,4429.7998046875,4429.7998046875,4460.0,4376.7001953125,4395.0,36664
2025-10-14,4425.89990234375,4425.89990234375,4525.39990234375,4382.39990234375,4429.7998046875,44383
2025-10-15,4516.89990234375,4516.89990234375,4550.0,4430.0,4450.0,49948
2025-10-16,4490.60009765625,4490.60009765625,4548.0,4460.2998046875,4548.0,37264
2025-10-17,4488.2001953125,4488.2001953125,4510.0,4452.5,4492.5,28705
2025-10-20,4521.60009765625,4521.60009765625,4551.5,4425.0,4470.0,45563
2025-10-21,4546.7001953125,4546.7001953125,4566.5,4513.0,4560.0,6466
2025-10-23,4609.39990234375,4609.39990234375,4638.0,4520.0,4547.0,45863
