Price,Adj Close,Close,High,Low,Open,Volume
2025-05-19,691.113525390625,701.3499755859375,716.0,695.0,695.9500122070312,239832
2025-05-20,677.4656982421875,687.5,711.9000244140625,684.9000244140625,701.3499755859375,153071
2025-05-21,683.2302856445312,693.3499755859375,706.0999755859375,683.7999877929688,689.4000244140625,343385
2025-05-22,686.728515625,696.9000244140625,702.5999755859375,688.5,693.0499877929688,129916
2025-05-23,680.47119140625,690.5499877929688,698.7000122070312,687.5999755859375,696.9000244140625,119431
2025-05-26,683.2796020507812,693.4000244140625,700.0999755859375,689.8499755859375,694.5,106573
2025-05-27,694.858154296875,705.1500244140625,726.0,695.1500244140625,700.0,965189
2025-05-28,692.0496826171875,702.2999877929688,726.3499755859375,690.0499877929688,707.8499755859375,429143
2025-05-29,682.343505859375,692.4500122070312,708.9500122070312,690.0999755859375,708.9500122070312,215974
2025-05-30,681.3580932617188,691.4500122070312,702.9500122070312,686.6500244140625,694.0,170604
2025-06-02,692.2960205078125,702.5499877929688,710.9000244140625,690.1500244140625,692.5,180754
2025-06-03,667.95654296875,677.8499755859375,703.75,672.5999755859375,700.0,379216
2025-06-04,660.7138061523438,670.5,681.8499755859375,668.5,677.8499755859375,190462
2025-06-05,661.5021362304688,671.2999877929688,680.9000244140625,668.0,671.1500244140625,140282
2025-06-06,663.0294799804688,672.8499755859375,677.2999877929688,668.0999755859375,674.6500244140625,100381
2025-06-09,674.3616333007812,684.3499755859375,695.0,675.0499877929688,676.0,215847
2025-06-10,685.3489379882812,695.5,708.0,683.6500244140625,684.5499877929688,328296
2025-06-11,708.850830078125,719.3499755859375,723.9000244140625,693.0499877929688,699.0,668863
2025-06-12,696.0405883789062,706.3499755859375,735.9000244140625,702.0,722.5,626920
2025-06-13,684.6099243164062,694.75,703.7999877929688,680.0999755859375,692.2999877929688,181926
2025-06-16,681.308837890625,691.4000244140625,702.4500122070312,683.0999755859375,692.0,119266
2025-06-17,676.036865234375,686.0499877929688,701.7000122070312,678.7000122070312,692.3499755859375,374066
2025-06-18,671.3069458007812,681.25,687.25,675.2000122070312,680.0999755859375,288199
2025-06-19,657.806884765625,667.5499877929688,685.0,661.0,676.5,289137
2025-06-20,664.2120361328125,674.0499877929688,680.0,659.0,659.0,246767
2025-06-23,668.3999633789062,678.2999877929688,685.5,667.2000122070312,674.0499877929688,231751
2025-06-24,677.0222778320312,687.0499877929688,699.7999877929688,680.0,688.2999877929688,322598
2025-06-25,725.7998046875,736.5499877929688,742.0,691.0,691.0,1773400
2025-06-26,749.5973510742188,760.7000122070312,764.0,724.5499877929688,739.8499755859375,1347198
2025-06-27,751.1739501953125,762.2999877929688,773.7999877929688,757.0,770.0,1080445
2025-06-30,751.7652587890625,762.9000244140625,768.4000244140625,754.0,766.0,333729
2025-07-01,748.2177734375,759.2999877929688,764.0,745.25,760.0,452054
2025-07-02,743.4385375976562,754.4500122070312,762.9000244140625,741.0999755859375,759.2999877929688,460698
2025-07-03,726.6867065429688,737.4500122070312,754.4500122070312,735.0,752.2999877929688,333183
2025-07-04,737.9202880859375,748.8499755859375,758.0,734.2999877929688,737.7000122070312,315067
2025-07-07,730.3819580078125,741.2000122070312,752.75,737.0,750.8499755859375,128385
2025-07-08,707.7669067382812,718.25,745.0,715.6500244140625,744.9000244140625,310998
2025-07-09,692.3945922851562,702.6500244140625,719.9500122070312,701.2999877929688,716.2000122070312,287408
2025-07-10,698.454833984375,708.7999877929688,712.0999755859375,697.5499877929688,707.0,244658
2025-07-11,687.3197631835938,697.5,713.7000122070312,695.0,705.0,172515
2025-07-14,695.794189453125,706.0999755859375,714.0,692.6500244140625,702.3499755859375,149564
2025-07-15,698.5534057617188,708.9000244140625,713.0499877929688,702.7000122070312,711.9000244140625,128672
2025-07-16,720.1337280273438,730.7999877929688,748.75,711.2999877929688,714.0,1143204
2025-07-17,713.088134765625,723.6500244140625,734.5,718.3499755859375,734.2000122070312,200579
2025-07-18,702.593505859375,713.0,725.7999877929688,710.0,722.9500122070312,121144
2025-07-21,693.5770263671875,703.8499755859375,718.0999755859375,701.9000244140625,715.5,135714
2025-07-22,694.5624389648438,704.8499755859375,716.0999755859375,702.5499877929688,708.5,100852
2025-07-23,724.22314453125,734.9500122070312,738.0,705.2999877929688,707.9500122070312,567835
2025-07-24,716.7340698242188,727.3499755859375,737.5,721.0999755859375,734.8499755859375,171179
2025-07-25,695.7449340820312,706.0499877929688,722.9500122070312,702.0999755859375,722.3499755859375,341220
2025-07-28,677.7612915039062,687.7999877929688,705.0,685.0999755859375,705.0,169118
2025-07-29,682.4912719726562,692.5999755859375,697.0,674.2999877929688,685.0,164545
2025-07-30,679.8799438476562,689.9500122070312,699.0,684.0,698.9000244140625,148614
2025-07-31,690.5223388671875,700.75,712.7999877929688,680.1500244140625,692.4500122070312,477654
2025-08-01,661.5513916015625,671.3499755859375,704.7000122070312,668.0499877929688,702.0,211414
2025-08-04,664.35986328125,674.2000122070312,678.4000244140625,664.0999755859375,670.0,131919
2025-08-05,675.494873046875,685.5,705.0,665.0499877929688,674.0499877929688,379469
2025-08-06,660.5659790039062,670.3499755859375,685.9500122070312,668.25,685.5,91884
2025-08-07,655.4912109375,665.2000122070312,676.0999755859375,652.0,661.1500244140625,143272
2025-08-08,649.9236450195312,659.5499877929688,669.5,658.5,662.5499877929688,98127
2025-08-11,644.4053955078125,653.9500122070312,664.5999755859375,650.2999877929688,663.7999877929688,99628
2025-08-12,670.0259399414062,679.9500122070312,698.0,655.5999755859375,655.5999755859375,591628
2025-08-13,675.1500244140625,685.1500244140625,695.0,678.0,678.0,224154
2025-08-14,674.4500122070312,674.4500122070312,686.3499755859375,672.5999755859375,679.9000244140625,81569
2025-08-18,677.0999755859375,677.0999755859375,689.9500122070312,674.7000122070312,680.9500122070312,129451
2025-08-19,677.1500244140625,677.1500244140625,687.9500122070312,674.2999877929688,677.0999755859375,128675
2025-08-20,681.5,681.5,686.9500122070312,675.0,675.0,131519
2025-08-21,675.0499877929688,675.0499877929688,689.75,673.0499877929688,680.4000244140625,159698
2025-08-22,668.0,668.0,678.0,666.2999877929688,674.2000122070312,71001
2025-08-25,665.2999877929688,665.2999877929688,679.4000244140625,663.5499877929688,670.9500122070312,95354
2025-08-26,656.9000244140625,656.9000244140625,666.0,651.0,665.2999877929688,144943
2025-08-28,654.8499755859375,654.8499755859375,657.0499877929688,645.2999877929688,651.9000244140625,74422
2025-08-29,641.4500122070312,641.4500122070312,657.4500122070312,640.0,652.5499877929688,100248
2025-09-01,648.6500244140625,648.6500244140625,653.0999755859375,640.0,640.0999755859375,86161
2025-09-02,656.0999755859375,656.0999755859375,662.8499755859375,646.0499877929688,651.0,136650
2025-09-03,662.8499755859375,662.8499755859375,671.4500122070312,652.0999755859375,656.0999755859375,149909
2025-09-04,646.7999877929688,646.7999877929688,668.5999755859375,645.1500244140625,666.3499755859375,116454
2025-09-05,633.6500244140625,633.6500244140625,651.2000122070312,632.0,645.0499877929688,200205
2025-09-08,637.0999755859375,637.0999755859375,647.2000122070312,634.0999755859375,638.7000122070312,123443
2025-09-09,638.6500244140625,638.6500244140625,642.4000244140625,630.7000122070312,640.0,83045
2025-09-10,635.4000244140625,635.4000244140625,643.1500244140625,634.0,641.4000244140625,102192
2025-09-11,635.3499755859375,635.3499755859375,640.0,632.7000122070312,640.0,74492
2025-09-12,626.8499755859375,626.8499755859375,641.0999755859375,626.0,636.0,208276
2025-09-15,638.3499755859375,638.3499755859375,644.0,626.9500122070312,630.0,219238
2025-09-16,629.3499755859375,629.3499755859375,642.75,628.25,638.0,232862
2025-09-17,631.25,631.25,636.2000122070312,625.0,628.75,143563
2025-09-18,629.9000244140625,629.9000244140625,636.2000122070312,628.8499755859375,634.7999877929688,135819
2025-09-19,630.9000244140625,630.9000244140625,640.1500244140625,627.1500244140625,632.0,125818
2025-09-22,613.9500122070312,613.9500122070312,633.4000244140625,612.5,633.4000244140625,234414
2025-09-23,600.5,600.5,616.6500244140625,599.0,614.0,303588
2025-09-24,603.7000122070312,603.7000122070312,629.7999877929688,595.0499877929688,595.0499877929688,597636
2025-09-25,610.6500244140625,610.6500244140625,619.0,603.7000122070312,604.9000244140625,299661
2025-09-26,596.7999877929688,596.7999877929688,612.1500244140625,595.0,611.0999755859375,213425
2025-09-29,591.9500122070312,591.9500122070312,604.5999755859375,588.0,596.0,125698
2025-09-30,597.9500122070312,597.9500122070312,604.9000244140625,593.0,597.2000122070312,96276
2025-10-01,593.2000122070312,593.2000122070312,604.9000244140625,590.0,599.75,175698
2025-10-03,601.5499877929688,601.5499877929688,610.5499877929688,595.7000122070312,597.9000244140625,282122
2025-10-06,597.75,597.75,609.5,596.0,605.0499877929688,132075
2025-10-07,584.9500122070312,584.9500122070312,601.0,582.0,597.75,249228
2025-10-08,584.4500122070312,584.4500122070312,591.4000244140625,580.0499877929688,589.6500244140625,217923
2025-10-09,583.3499755859375,583.3499755859375,590.0,582.0999755859375,583.8499755859375,165016
2025-10-10,584.0999755859375,584.0999755859375,588.6500244140625,582.9000244140625,586.8499755859375,159078
2025-10-13,582.2999877929688,582.2999877929688,587.7999877929688,579.2999877929688,584.5,195473
2025-10-14,576.9500122070312,576.9500122070312,585.7000122070312,574.9000244140625,584.5999755859375,178723
2025-10-15,580.1500244140625,580.1500244140625,581.9500122070312,574.9000244140625,574.9500122070312,228326
2025-10-16,580.0499877929688,580.0499877929688,588.0,577.9000244140625,582.4500122070312,185393
2025-10-17,568.2000122070312,568.2000122070312,581.9000244140625,567.0,580.1500244140625,247756
2025-10-20,570.5999755859375,570.5999755859375,579.5999755859375,567.0499877929688,579.5999755859375,229367
2025-10-21,583.9500122070312,583.9500122070312,587.25,573.2999877929688,574.0,59143
2025-10-23,570.7999877929688,570.7999877929688,586.3499755859375,568.0,581.0999755859375,285821
