Price,Adj Close,Close,High,Low,Open,Volume
2025-04-01,224.7091064453125,229.7100067138672,242.7899932861328,227.49000549316406,241.9499969482422,4678369
2025-04-02,225.4525604248047,230.47000122070312,234.60000610351562,228.08999633789062,232.1999969482422,2656857
2025-04-03,223.29066467285156,228.25999450683594,230.5500030517578,222.0500030517578,228.9499969482422,3763823
2025-04-04,209.72262573242188,214.38999938964844,229.25999450683594,212.10000610351562,228.25999450683594,3169289
2025-04-07,198.991455078125,203.4199981689453,206.8000030517578,176.94000244140625,176.9499969482422,7581410
2025-04-08,196.85891723632812,201.24000549316406,209.52999877929688,198.5,207.0,4725046
2025-04-09,200.26315307617188,204.72000122070312,214.19000244140625,199.5500030517578,202.5500030517578,12404667
2025-04-11,210.7888946533203,215.47999572753906,217.72999572753906,209.11000061035156,214.00999450683594,10032476
2025-04-15,219.78860473632812,224.67999267578125,226.41000366210938,216.32000732421875,221.47999572753906,3463507
2025-04-16,221.4418182373047,226.3699951171875,229.19000244140625,222.0,225.39999389648438,3486775
2025-04-17,218.68321228027344,223.5500030517578,227.6999969482422,222.77000427246094,226.5,1684810
2025-04-21,224.0928192138672,229.0800018310547,231.5399932861328,221.69000244140625,223.5500030517578,2209804
2025-04-22,218.92776489257812,223.8000030517578,233.0,221.10000610351562,229.10000610351562,2183580
2025-04-23,232.9066619873047,238.08999633789062,240.0,225.0,225.0,11298116
2025-04-24,239.9401397705078,245.27999877929688,247.88999938964844,237.30999755859375,238.0,7860560
2025-04-25,240.09664916992188,245.44000244140625,250.5,237.55999755859375,245.0,6284851
2025-04-28,244.20521545410156,249.63999938964844,250.97000122070312,244.0500030517578,245.0,3719628
2025-04-29,242.99220275878906,248.39999389648438,252.99000549316406,245.3000030517578,249.64999389648438,2965698
2025-04-30,240.36077880859375,245.7100067138672,253.1699981689453,243.60000610351562,247.9499969482422,2793360
2025-05-02,245.5258331298828,250.99000549316406,255.47999572753906,243.55999755859375,245.1999969482422,3109906
2025-05-05,243.17807006835938,248.58999633789062,255.49000549316406,246.52000427246094,253.0,2020754
2025-05-06,244.7041015625,250.14999389648438,258.5,248.00999450683594,249.02000427246094,8472053
2025-05-07,246.68991088867188,252.17999267578125,253.64999389648438,243.82000732421875,244.0,2068031
2025-05-08,242.11180114746094,247.5,256.2799987792969,244.0,252.1199951171875,1915449
2025-05-09,253.70382690429688,259.3500061035156,264.79998779296875,240.5500030517578,240.55999755859375,7216394
2025-05-12,255.25921630859375,260.94000244140625,267.7900085449219,259.010009765625,264.5400085449219,4628903
2025-05-13,266.58709716796875,272.5199890136719,281.8999938964844,261.010009765625,261.1000061035156,17618708
2025-05-14,271.91845703125,277.9700012207031,279.0,271.1499938964844,273.20001220703125,5204037
2025-05-15,273.209716796875,279.2900085449219,280.45001220703125,276.0,277.9700012207031,2666313
2025-05-16,274.060791015625,280.1600036621094,281.5,276.5199890136719,279.29998779296875,1767396
2025-05-19,274.0705871582031,280.1700134277344,290.6499938964844,277.5,281.0,4056114
2025-05-20,276.49658203125,282.6499938964844,306.989990234375,280.2799987792969,300.010009765625,18143264
2025-05-21,283.5691833496094,289.8800048828125,297.0,281.29998779296875,286.1499938964844,7116531
2025-05-22,268.8957214355469,274.8800048828125,289.5,274.0,289.5,3607616
2025-05-23,265.8534240722656,271.7699890136719,278.5,270.9599914550781,275.9800109863281,2344501
2025-05-26,260.9525146484375,266.760009765625,273.5199890136719,264.54998779296875,271.7699890136719,2171657
2025-05-27,255.35704040527344,261.0400085449219,269.739990234375,259.0,268.0,2510998
2025-05-28,261.7937927246094,267.6199951171875,270.70001220703125,262.5,262.57000732421875,3633910
2025-05-29,258.90802001953125,264.6700134277344,270.25,263.2099914550781,269.0,1714747
2025-05-30,253.0386505126953,258.6700134277344,265.75,256.4599914550781,265.0,3363939
2025-06-02,263.9263000488281,269.79998779296875,270.1000061035156,258.0,258.6000061035156,3789877
2025-06-03,262.99700927734375,268.8500061035156,274.95001220703125,266.29998779296875,270.0,3944192
2025-06-04,261.3340148925781,267.1499938964844,276.0,265.20001220703125,270.20001220703125,2051637
2025-06-05,270.9206848144531,276.95001220703125,277.5,268.20001220703125,268.79998779296875,2691822
2025-06-06,276.5455017089844,282.70001220703125,285.0,274.0,277.8999938964844,3256548
2025-06-09,279.5290832519531,285.75,290.8999938964844,283.3500061035156,285.0,1947664
2025-06-10,286.3277893066406,292.70001220703125,295.0,286.0,287.45001220703125,3434742
2025-06-11,280.7518615722656,287.0,303.5,282.75,293.70001220703125,3692225
2025-06-12,292.7351989746094,299.25,304.0,286.1499938964844,286.75,10601489
2025-06-13,288.92010498046875,295.3500061035156,299.54998779296875,290.79998779296875,296.20001220703125,2917908
2025-06-16,290.5341796875,297.0,298.3500061035156,284.54998779296875,293.5,2303376
2025-06-17,288.968994140625,295.3999938964844,297.20001220703125,289.54998779296875,296.29998779296875,1899658
2025-06-18,289.99615478515625,296.45001220703125,309.95001220703125,294.3500061035156,294.8999938964844,7555799
2025-06-19,292.7351989746094,299.25,302.79998779296875,294.1000061035156,296.5,3573321
2025-06-20,286.81689453125,293.20001220703125,301.79998779296875,290.0,299.8999938964844,2892384
2025-06-23,283.3930969238281,289.70001220703125,292.04998779296875,285.6499938964844,291.95001220703125,2329066
2025-06-24,292.8819274902344,299.3999938964844,302.45001220703125,293.95001220703125,294.0,2398992
2025-06-25,300.267578125,306.95001220703125,308.79998779296875,299.20001220703125,300.8999938964844,3094983
2025-06-26,290.43634033203125,296.8999938964844,312.8999938964844,296.0,307.6499938964844,2834016
2025-06-27,315.038818359375,322.04998779296875,329.70001220703125,296.70001220703125,298.54998779296875,7389597
2025-06-30,318.2669677734375,325.3500061035156,334.79998779296875,320.75,322.5,7463289
2025-07-01,322.52227783203125,329.70001220703125,331.25,323.1499938964844,326.6000061035156,3016063
2025-07-02,305.2076110839844,312.0,329.20001220703125,310.79998779296875,329.0,4247051
2025-07-03,305.54998779296875,312.3500061035156,320.54998779296875,310.6000061035156,313.70001220703125,4308472
2025-07-04,312.0,312.0,313.3999938964844,306.45001220703125,308.0,1795602
2025-07-07,310.20001220703125,310.20001220703125,315.20001220703125,308.8500061035156,311.5,1501973
2025-07-08,307.75,307.75,312.1499938964844,306.04998779296875,312.1499938964844,1317003
2025-07-09,300.95001220703125,300.95001220703125,309.3999938964844,300.0,309.0,1816252
2025-07-10,297.54998779296875,297.54998779296875,303.54998779296875,296.45001220703125,303.54998779296875,1522947
2025-07-11,299.79998779296875,299.79998779296875,301.1000061035156,294.79998779296875,297.95001220703125,1689109
2025-07-14,307.95001220703125,307.95001220703125,309.79998779296875,297.0,300.0,2381790
2025-07-15,309.6000061035156,309.6000061035156,313.8999938964844,304.75,309.0,1538234
2025-07-16,307.0,307.0,311.6000061035156,305.6000061035156,311.45001220703125,1077335
2025-07-17,308.54998779296875,308.54998779296875,310.20001220703125,305.3999938964844,308.04998779296875,770253
2025-07-18,310.75,310.75,312.95001220703125,305.5,308.54998779296875,1231310
2025-07-21,303.75,303.75,310.3500061035156,301.0,310.0,1088361
2025-07-22,311.8999938964844,311.8999938964844,313.20001220703125,302.04998779296875,305.6000061035156,1465737
2025-07-23,311.1499938964844,311.1499938964844,313.5,307.1499938964844,313.5,1130803
2025-07-24,303.5,303.5,311.1499938964844,302.0,309.6000061035156,1173978
2025-07-25,294.20001220703125,294.20001220703125,306.29998779296875,292.6000061035156,304.5,1441082
2025-07-28,286.1000061035156,286.1000061035156,294.3500061035156,284.1499938964844,292.79998779296875,2174088
2025-07-29,287.8999938964844,287.8999938964844,297.1000061035156,284.45001220703125,286.04998779296875,1944094
2025-07-30,265.45001220703125,265.45001220703125,290.5,264.1499938964844,289.95001220703125,5896950
2025-07-31,250.1999969482422,250.1999969482422,262.3500061035156,248.0500030517578,259.95001220703125,4980076
2025-08-01,249.4499969482422,249.4499969482422,258.8500061035156,245.64999389648438,251.5,3279248
2025-08-04,251.89999389648438,251.89999389648438,255.89999389648438,239.0,248.1999969482422,3944705
2025-08-05,253.0,253.0,258.6000061035156,251.85000610351562,255.0,2130960
2025-08-06,239.1999969482422,239.1999969482422,254.0,237.6999969482422,254.0,3838274
2025-08-07,242.85000610351562,242.85000610351562,243.89999389648438,234.64999389648438,239.0,2002520
2025-08-08,241.10000610351562,241.10000610351562,245.0,236.5,242.5500030517578,2539216
2025-08-11,242.6999969482422,242.6999969482422,244.0,238.35000610351562,240.10000610351562,989054
2025-08-12,235.8000030517578,235.8000030517578,242.9499969482422,234.25,242.25,1605988
2025-08-13,240.14999389648438,240.14999389648438,241.25,235.0,237.1999969482422,1369644
2025-08-14,237.10000610351562,237.10000610351562,241.35000610351562,234.89999389648438,240.0,1213950
2025-08-18,239.85000610351562,239.85000610351562,241.9499969482422,235.35000610351562,240.0,1932884
2025-08-19,243.64999389648438,243.64999389648438,249.14999389648438,238.1999969482422,241.10000610351562,2760769
2025-08-20,246.4499969482422,246.4499969482422,248.14999389648438,240.85000610351562,243.39999389648438,2737710
2025-08-21,242.1999969482422,242.1999969482422,247.6999969482422,241.85000610351562,246.9499969482422,1425213
2025-08-22,243.3000030517578,243.3000030517578,245.1999969482422,238.4499969482422,241.14999389648438,1793596
2025-08-25,243.39999389648438,243.39999389648438,245.5,241.14999389648438,244.0,1193553
2025-08-26,233.5,233.5,244.0,229.8000030517578,242.5,2555996
2025-08-28,235.14999389648438,235.14999389648438,237.89999389648438,231.3000030517578,233.10000610351562,1265166
2025-08-29,240.85000610351562,240.85000610351562,241.9499969482422,233.0500030517578,234.5,1916842
2025-09-01,243.88999938964844,243.88999938964844,245.1999969482422,236.1999969482422,240.60000610351562,1214606
2025-09-02,240.80999755859375,240.80999755859375,246.8000030517578,240.2100067138672,245.1999969482422,1359371
2025-09-03,237.27999877929688,237.27999877929688,241.7100067138672,236.3000030517578,239.5500030517578,1750720
2025-09-04,242.5,242.5,246.72999572753906,238.10000610351562,240.89999389648438,2471295
2025-09-05,236.80999755859375,236.80999755859375,244.0,235.63999938964844,243.0,1332743
2025-09-08,242.80999755859375,242.80999755859375,245.89999389648438,237.02000427246094,237.99000549316406,2200813
2025-09-09,243.2899932861328,243.2899932861328,244.39999389648438,239.0,242.44000244140625,1142690
2025-09-10,244.1699981689453,244.1699981689453,249.1999969482422,242.39999389648438,244.5,1705711
2025-09-11,242.11000061035156,242.11000061035156,245.27000427246094,241.3300018310547,244.27000427246094,595308
2025-09-12,243.8000030517578,243.8000030517578,246.6999969482422,242.1999969482422,242.1999969482422,897760
2025-09-15,241.4199981689453,241.4199981689453,245.35000610351562,241.0,243.8000030517578,1036095
2025-09-16,289.29998779296875,289.29998779296875,289.70001220703125,242.1999969482422,242.1999969482422,109209967
2025-09-17,292.17999267578125,292.17999267578125,304.70001220703125,282.1000061035156,295.0,59510999
2025-09-18,288.1400146484375,288.1400146484375,291.29998779296875,284.1199951171875,290.0,8590924
2025-09-19,299.7300109863281,299.7300109863281,314.3999938964844,286.8599853515625,288.1400146484375,80255917
2025-09-22,290.20001220703125,290.20001220703125,302.2200012207031,288.0,299.5,10029149
2025-09-23,285.0299987792969,285.0299987792969,292.4800109863281,283.2699890136719,291.5,3327492
2025-09-24,274.05999755859375,274.05999755859375,285.0,272.9599914550781,285.0,3960191
2025-09-25,268.8299865722656,268.8299865722656,277.0,267.1099853515625,274.1000061035156,3789384
2025-09-26,264.8299865722656,264.8299865722656,270.5,260.0,270.1000061035156,2542719
2025-09-29,291.239990234375,291.239990234375,299.8900146484375,262.54998779296875,268.75,17615667
2025-09-30,283.42999267578125,283.42999267578125,296.7799987792969,281.6000061035156,296.7799987792969,15712755
2025-10-01,279.0,279.0,285.1000061035156,275.79998779296875,285.0,4006458
2025-10-03,279.8500061035156,279.8500061035156,282.45001220703125,277.20001220703125,279.0,2690560
2025-10-06,276.8999938964844,276.8999938964844,281.20001220703125,275.0,280.8999938964844,1265916
2025-10-07,274.75,274.75,279.8999938964844,273.5,279.04998779296875,1419368
2025-10-08,274.1499938964844,274.1499938964844,278.8999938964844,272.20001220703125,275.79998779296875,2106237
2025-10-09,268.6000061035156,268.6000061035156,275.29998779296875,266.70001220703125,274.3500061035156,1785776
2025-10-10,290.1000061035156,290.1000061035156,293.79998779296875,267.70001220703125,269.70001220703125,37530912
2025-10-13,279.3999938964844,279.3999938964844,286.95001220703125,278.0,286.0,4772640
2025-10-14,273.0,273.0,279.8500061035156,268.54998779296875,279.29998779296875,2796136
2025-10-15,276.6000061035156,276.6000061035156,278.95001220703125,272.95001220703125,274.5,2352910
2025-10-16,271.70001220703125,271.70001220703125,276.5,270.79998779296875,276.0,1507563
2025-10-17,268.8999938964844,268.8999938964844,274.3500061035156,267.1000061035156,272.45001220703125,1698221
2025-10-20,267.20001220703125,267.20001220703125,270.0,263.45001220703125,268.6499938964844,1641610
2025-10-21,268.5,268.5,272.0,267.1499938964844,270.3999938964844,445352
2025-10-23,265.3999938964844,265.3999938964844,271.20001220703125,264.95001220703125,269.0,2157072
